#chrom	strand	txStart	txEnd	exonCount	exonStarts	exonEnds	transcriptID	geneID	geneSymbol	biotype
chr2	+	289570	298675	6	289570,290837,293504,295494,296534,298654	289635,290923,293548,295568,296638,298675	ENSMUST00000153771	ENSMUSG00000049897	Stkld1	protein_coding
chr2	+	289592	309019	19	289592,290815,293504,295494,296534,298654,299400,300965,301287,302120,302767,304835,305548,306077,306943,307145,308174,308479,308780	289635,290923,293548,295568,296638,298724,299515,301083,301450,302250,302850,304951,305688,306205,307071,307273,308314,308558,309019	ENSMUST00000055406	ENSMUSG00000049897	Stkld1	protein_coding
chr2	-	309086	319911	8	309086,311018,311812,314004,315749,316128,317908,319577	310119,311092,311888,314092,315942,316265,318248,319911	ENSMUST00000064244	ENSMUSG00000052406	Rexo4	protein_coding
chr2	-	309089	319911	8	309089,311018,311812,314004,315749,316128,317908,319577	310119,311092,311888,314092,315942,316265,318248,319911	ENSMUST00000114020	ENSMUSG00000052406	Rexo4	protein_coding
chr2	-	309849	312111	3	309849,311018,311812	310119,311092,312111	ENSMUST00000123126	ENSMUSG00000052406	Rexo4	protein_coding
chr2	-	309951	311207	2	309951,311018	310119,311207	ENSMUST00000145546	ENSMUSG00000052406	Rexo4	protein_coding
chr2	-	310064	319804	7	310064,311018,314004,315749,316128,317908,319577	310119,311092,314092,315942,316265,318248,319804	ENSMUST00000136710	ENSMUSG00000052406	Rexo4	protein_coding
chr2	-	310524	311842	2	310524,311812	311092,311842	ENSMUST00000139635	ENSMUSG00000052406	Rexo4	protein_coding
chr2	-	311856	319803	4	311856,316128,317908,319577	311888,316265,318248,319803	ENSMUST00000135752	ENSMUSG00000052406	Rexo4	protein_coding
chr2	-	313561	315791	2	313561,315749	314092,315791	ENSMUST00000128130	ENSMUSG00000052406	Rexo4	protein_coding
chr2	-	318404	319849	2	318404,319577	318509,319849	ENSMUST00000128401	ENSMUSG00000052406	Rexo4	protein_coding
chr2	+	328941	354105	24	328941,329454,331147,333491,333824,334076,336594,337188,338549,339373,339625,340948,342051,342514,343864,344763,345835,346051,346787,348400,349432,352048,352260,353815	329178,329523,331295,333574,333948,334222,336740,337350,338653,339524,339688,341074,342199,342634,343944,344944,345970,346180,346972,348592,349555,352177,352439,354105	ENSMUST00000014996	ENSMUSG00000014852	Adamts13	protein_coding
chr2	+	329018	365153	29	329018,329454,331147,333491,333824,334076,336594,337188,338549,339373,339625,340948,342051,342514,343864,344763,345835,346051,346787,348400,349432,352048,352260,360269,360691,361702,362147,364058,364781	329178,329523,331295,333574,333948,334222,336740,337350,338653,339524,339688,341074,342199,342634,343944,344944,345970,346180,346972,348592,349555,352177,352439,360473,361003,361848,362323,364242,365153	ENSMUST00000102891	ENSMUSG00000014852	Adamts13	protein_coding
chr2	+	362096	364970	3	362096,364058,364781	362323,364242,364970	ENSMUST00000147216	ENSMUSG00000014852	Adamts13	protein_coding
chr2	+	365451	372374	4	365451,369618,371009,371468	365630,369690,371134,372374	ENSMUST00000114005	ENSMUSG00000015488	Cacfd1	protein_coding
chr2	+	365451	372949	3	365451,369618,371009	365630,369690,372949	ENSMUST00000114004	ENSMUSG00000015488	Cacfd1	protein_coding
chr2	+	365451	376612	6	365451,369618,371009,373898,374413,375544	365630,369690,371134,374005,374504,376612	ENSMUST00000114006	ENSMUSG00000015488	Cacfd1	protein_coding
chr2	+	365451	376612	5	365451,369618,371009,373898,374413	365630,369690,371134,374005,376612	ENSMUST00000114007	ENSMUSG00000015488	Cacfd1	protein_coding
chr2	+	365538	373946	5	365538,369618,371009,372604,373898	365630,369690,371134,372677,373946	ENSMUST00000133126	ENSMUSG00000015488	Cacfd1	protein_coding
chr2	+	365607	371428	4	365607,368952,369618,371009	365630,369079,369690,371428	ENSMUST00000133807	ENSMUSG00000015488	Cacfd1	protein_coding
chr2	+	366118	375821	6	366118,369618,371009,373898,374413,375544	366167,369690,371134,374005,374504,375821	ENSMUST00000114003	ENSMUSG00000015488	Cacfd1	protein_coding
chr2	+	371108	372960	2	371108,372604	371134,372960	ENSMUST00000145290	ENSMUSG00000015488	Cacfd1	protein_coding
chr2	-	376886	383432	9	376886,378242,379058,379706,380108,380746,381424,382664,383340	377592,378387,379166,379858,380316,380845,381630,382826,383432	ENSMUST00000102890	ENSMUSG00000036067	Slc2a6	protein_coding
chr2	-	376886	383445	9	376886,378242,378611,379706,380108,380746,381424,382664,383340	377592,378387,379166,379858,380316,380845,381630,382826,383445	ENSMUST00000145742	ENSMUSG00000036067	Slc2a6	protein_coding
chr2	-	376886	383469	7	376886,378242,378611,379058,380746,381424,383340	377592,378387,378772,380316,380845,381630,383469	ENSMUST00000129835	ENSMUSG00000036067	Slc2a6	protein_coding
chr2	-	376886	383521	10	376886,378242,378611,379058,379706,380108,380746,381424,382664,383340	377592,378387,378772,379166,379858,380316,380845,381630,382826,383521	ENSMUST00000045702	ENSMUSG00000036067	Slc2a6	protein_coding
chr2	-	379591	381514	4	379591,380108,380746,381424	379858,380316,380845,381514	ENSMUST00000135725	ENSMUSG00000036067	Slc2a6	protein_coding
chr2	-	381611	383514	3	381611,382664,383340	381630,382811,383514	ENSMUST00000153388	ENSMUSG00000036067	Slc2a6	protein_coding
chr2	+	390203	391080	1	390203	391080	ENSMUST00000119562	ENSMUSG00000083335	Gm13397	processed_pseudogene
chr2	+	392808	396376	2	392808,393603	392870,396376	ENSMUST00000149378	ENSMUSG00000087364	Gm13398	antisense
chr2	-	417159	427702	5	417159,418225,421814,422876,427404	417860,418341,421962,422990,427702	ENSMUST00000009358	ENSMUSG00000009214	Mymk	protein_coding
chr2	-	417161	423391	5	417161,418225,421814,422876,423263	417860,418341,421962,422990,423391	ENSMUST00000163967	ENSMUSG00000009214	Mymk	protein_coding
chr2	+	434902	464504	19	434902,437227,437905,438723,439519,440300,440574,442734,445107,449056,450926,454129,457130,458292,458589,459391,460272,462918,463844	435096,437317,438047,438798,439621,440445,440697,442814,445282,449413,451295,454226,457256,458505,458744,459561,460448,463062,464504	ENSMUST00000091233	ENSMUSG00000036040	Adamtsl2	protein_coding
chr2	+	452819	464498	7	452819,458292,458589,459391,460272,462918,463844	457256,458505,458744,459561,460448,463062,464498	ENSMUST00000169787	ENSMUSG00000036040	Adamtsl2	protein_coding
chr2	+	453566	454181	2	453566,454129	453862,454181	ENSMUST00000143246	ENSMUSG00000036040	Adamtsl2	protein_coding
chr2	+	459309	462929	3	459309,460272,462918	459561,460448,462929	ENSMUST00000130600	ENSMUSG00000036040	Adamtsl2	protein_coding
chr2	+	460186	464504	3	460186,462918,463844	460448,463062,464504	ENSMUST00000139633	ENSMUSG00000036040	Adamtsl2	protein_coding
chr2	-	465903	498014	3	465903,469071,497683	468413,469186,498014	ENSMUST00000151224	ENSMUSG00000009216	Fam163b	protein_coding
chr2	-	500421	518226	7	500421,508234,512419,515772,516771,517109,517732	503028,508461,512573,515902,516901,517380,518226	ENSMUST00000150024	ENSMUSG00000085008	Dbhos	antisense
chr2	+	520756	538723	12	520756,523696,525835,526835,528227,530338,532831,533237,533711,536500,536994,538189	521389,523842,526092,527011,528329,530504,532974,533275,533770,536627,537153,538723	ENSMUST00000000910	ENSMUSG00000000889	Dbh	protein_coding
chr2	+	532616	532895	2	532616,532831	532755,532895	ENSMUST00000155290	ENSMUSG00000000889	Dbh	protein_coding
chr2	-	543916	588220	13	543916,547402,552172,553052,566534,570561,576166,580492,582600,583767,585961,586294,588096	545167,547537,552340,553214,566627,570708,576304,580605,582683,583908,586051,586380,588220	ENSMUST00000091224	ENSMUSG00000009614	Sardh	protein_coding
chr2	-	543916	602787	21	543916,547402,552172,553052,566534,570561,574321,576166,580492,582600,583767,585961,586294,589814,591001,594888,595136,596907,598223,599690,602174	545167,547537,552340,553214,566627,570708,574434,576304,580605,582683,583908,586051,586380,589943,591105,594988,595259,597086,598401,600044,602787	ENSMUST00000102886	ENSMUSG00000009614	Sardh	protein_coding
chr2	-	544720	547783	2	544720,547402	545167,547783	ENSMUST00000142136	ENSMUSG00000009614	Sardh	protein_coding
chr2	-	544905	565460	5	544905,547402,552172,553052,565422	545167,547537,552340,553214,565460	ENSMUST00000156434	ENSMUSG00000009614	Sardh	protein_coding
chr2	-	552231	574507	5	552231,553052,566534,570561,574321	552340,553214,566627,570708,574507	ENSMUST00000127805	ENSMUSG00000009614	Sardh	protein_coding
chr2	-	566579	571155	3	566579,570561,571001	566627,570708,571155	ENSMUST00000147089	ENSMUSG00000009614	Sardh	protein_coding
chr2	-	566615	580715	4	566615,570561,576166,580492	566627,570708,576304,580715	ENSMUST00000144448	ENSMUSG00000009614	Sardh	protein_coding
chr2	-	596990	602369	5	596990,598223,599690,602174,602320	597086,598401,600044,602223,602369	ENSMUST00000149733	ENSMUSG00000009614	Sardh	protein_coding
chr2	-	597008	603858	5	597008,598223,599690,602174,603763	597086,598401,600044,602223,603858	ENSMUST00000139312	ENSMUSG00000009614	Sardh	protein_coding
chr2	-	599807	602935	3	599807,602174,602869	600044,602223,602935	ENSMUST00000129975	ENSMUSG00000009614	Sardh	protein_coding
chr2	+	544905	590233	2	544905,590157	545092,590233	ENSMUST00000170435	ENSMUSG00000091192	Sardhos	antisense
chr2	-	617625	782433	30	617625,622751,623672,624420,624642,625649,627296,629209,630521,632737,634118,634712,637422,637810,638830,640360,641154,641960,644127,646871,647330,648191,651644,653189,654895,655951,657529,674449,692201,781797	619732,622905,623758,624543,624726,625736,627412,629261,630595,632864,634139,634728,637510,637911,638939,640374,641286,642045,644213,646939,647425,648290,651744,653257,654993,655965,657631,674517,692259,782433	ENSMUST00000185188	ENSMUSG00000009621	Vav2	protein_coding
chr2	-	617625	782554	28	617625,622751,623672,624420,625649,627296,629209,630521,632737,634118,634712,637422,637810,638830,641154,641960,644127,646871,647330,648191,651644,653189,654895,657529,674449,692201,742011,781797	619732,622905,623758,624543,625736,627412,629261,630595,632864,634139,634728,637510,637911,638939,641286,642045,644213,646939,647425,648290,651744,653257,654993,657631,674517,692259,742127,782554	ENSMUST00000056176	ENSMUSG00000009621	Vav2	protein_coding
chr2	-	623976	632862	6	623976,625649,627296,629209,630521,632737	624543,625736,627412,629261,630595,632862	ENSMUST00000149758	ENSMUSG00000009621	Vav2	protein_coding
chr2	-	624440	634400	7	624440,625649,627296,629209,630521,632737,634118	624543,625736,627412,629261,630595,632864,634400	ENSMUST00000148067	ENSMUSG00000009621	Vav2	protein_coding
chr2	-	625102	627319	2	625102,627296	625736,627319	ENSMUST00000146843	ENSMUSG00000009621	Vav2	protein_coding
chr2	-	625102	627396	3	625102,625649,627296	625188,625736,627396	ENSMUST00000135584	ENSMUSG00000009621	Vav2	protein_coding
chr2	-	657546	700001	4	657546,674449,692201,699675	657631,674517,692259,700001	ENSMUST00000132642	ENSMUSG00000009621	Vav2	protein_coding
chr2	+	682225	686818	2	682225,686602	682292,686818	ENSMUST00000156020	ENSMUSG00000086669	AA645442	antisense
chr2	+	757373	757472	1	757373	757472	ENSMUST00000102409	ENSMUSG00000076364	Gm24049	miRNA
chr2	+	797845	799742	1	797845	799742	ENSMUST00000209765	ENSMUSG00000109946	Brd3os	protein_coding
chr2	+	798024	798625	2	798024,798433	798339,798625	ENSMUST00000209262	ENSMUSG00000109946	Brd3os	protein_coding
chr2	-	801100	830920	12	801100,804721,805777,808355,809835,812431,814979,817051,817943,818977,819411,830664	804100,804846,806071,808596,810026,812559,815350,817265,818090,819114,819715,830920	ENSMUST00000028282	ENSMUSG00000026918	Brd3	protein_coding
chr2	-	801100	831208	12	801100,804721,805777,808355,809835,812431,814979,817051,817943,818977,819411,831099	804100,804846,806071,808596,810026,812559,815350,817265,818090,819114,819715,831208	ENSMUST00000077737	ENSMUSG00000026918	Brd3	protein_coding
chr2	-	801121	831195	13	801121,804721,805777,808355,808922,809835,812431,814979,817051,817943,818977,819411,831099	804100,804846,806071,808596,808972,810026,812559,815350,817265,818090,819114,819715,831195	ENSMUST00000113941	ENSMUSG00000026918	Brd3	protein_coding
chr2	-	803363	819638	12	803363,803920,804721,805777,808355,809835,812431,814979,817051,817943,818977,819411	803889,804100,804846,806071,808596,810026,812559,815350,817265,818090,819114,819638	ENSMUST00000164296	ENSMUSG00000026918	Brd3	protein_coding
chr2	-	804789	831176	12	804789,805777,808355,808922,809835,812431,814979,817051,817943,818977,819411,831099	804846,806071,808596,808972,810026,812559,815350,817265,818090,819114,819715,831176	ENSMUST00000138693	ENSMUSG00000026918	Brd3	protein_coding
chr2	-	804789	863184	12	804789,805777,808355,808922,809835,812431,814979,817051,817943,818977,819411,863012	804846,806071,808596,808972,810026,812559,815350,817265,818090,819114,819715,863184	ENSMUST00000154316	ENSMUSG00000026918	Brd3	protein_coding
chr2	-	808518	831175	8	808518,812431,814979,817051,817943,818977,819411,831099	810026,812559,815350,817265,818090,819114,819715,831175	ENSMUST00000130932	ENSMUSG00000026918	Brd3	protein_coding
chr2	-	819053	831129	4	819053,819411,828098,831099	819114,819715,828136,831129	ENSMUST00000147736	ENSMUSG00000026918	Brd3	protein_coding
chr2	-	819414	820104	2	819414,819844	819715,820104	ENSMUST00000144758	ENSMUSG00000026918	Brd3	protein_coding
chr2	-	819521	830703	2	819521,830568	819715,830703	ENSMUST00000126059	ENSMUSG00000026918	Brd3	protein_coding
chr2	-	806071	806152	1	806071	806152	ENSMUST00000183455	ENSMUSG00000098812	Mir7578	miRNA
chr2	+	870679	876175	5	870679,874151,874871,875265,875849	870802,874314,874979,875338,876175	ENSMUST00000144315	ENSMUSG00000026917	Wdr5	protein_coding
chr2	+	870679	892057	14	870679,874151,874871,875265,875849,876095,876350,880628,883796,887161,888515,888859,889290,890279	870802,874314,874979,875338,875938,876184,876433,880683,883842,887236,888548,888933,889377,892057	ENSMUST00000113952	ENSMUSG00000026917	Wdr5	protein_coding
chr2	+	875283	890565	12	875283,875849,876095,876350,880628,883796,886474,887161,888515,888859,889290,890279	875338,875938,876184,876433,880683,883842,886521,887236,888548,888933,889377,890565	ENSMUST00000140396	ENSMUSG00000026917	Wdr5	protein_coding
chr2	+	883294	888877	4	883294,887161,888515,888859	883842,887236,888548,888877	ENSMUST00000125088	ENSMUSG00000026917	Wdr5	protein_coding
chr2	-	895327	895452	1	895327	895452	ENSMUST00000116888	ENSMUSG00000080538	Gm25541	snRNA
chr2	+	895948	898884	2	895948,898251	896116,898884	ENSMUST00000142511	ENSMUSG00000085929	Gm13421	processed_transcript
chr2	+	895951	898707	2	895951,898251	896042,898707	ENSMUST00000132898	ENSMUSG00000085929	Gm13421	processed_transcript
chr3	-	3025	8518	2	3025,8487	5650,8518	ENSMUST00000181021	ENSMUSG00000097280	AI849053	lincRNA
chr3	+	4546	7404	2	4546,5433	5152,7404	ENSMUST00000181406	ENSMUSG00000097428	AW047730	processed_transcript
chr3	+	4558	7404	2	4558,7016	5152,7404	ENSMUST00000180555	ENSMUSG00000097428	AW047730	processed_transcript
chr3	+	10736	15218	2	10736,13558	11277,15218	ENSMUST00000181134	ENSMUSG00000097156	Gm3764	lincRNA
chr3	+	10749	29361	6	10749,13558,25026,26893,28191,29315	11277,13639,25207,26977,28358,29361	ENSMUST00000181550	ENSMUSG00000097156	Gm3764	lincRNA
chr3	+	11235	29918	5	11235,13558,24879,28191,29867	11277,13639,24973,28358,29918	ENSMUST00000180582	ENSMUSG00000097156	Gm3764	lincRNA
chr3	+	13395	28211	3	13395,25026,28188	13639,25207,28211	ENSMUST00000181636	ENSMUSG00000097156	Gm3764	lincRNA
chr3	+	18408	25783	2	18408,24879	18590,25783	ENSMUST00000181356	ENSMUSG00000097156	Gm3764	lincRNA
chr3	+	18418	29969	5	18418,25026,26893,28191,29867	18590,25207,26977,28358,29969	ENSMUST00000181396	ENSMUSG00000097156	Gm3764	lincRNA
chr3	+	26587	28225	2	26587,28191	26977,28225	ENSMUST00000181622	ENSMUSG00000097156	Gm3764	lincRNA
chr3	+	28203	33882	5	28203,29867,31289,32935,33608	28358,29969,31591,33288,33882	ENSMUST00000180635	ENSMUSG00000097156	Gm3764	lincRNA
chr3	+	29856	31933	2	29856,31289	29969,31933	ENSMUST00000180984	ENSMUSG00000097156	Gm3764	lincRNA
chr3	+	32491	33693	3	32491,32935,33608	32623,33288,33693	ENSMUST00000180478	ENSMUSG00000097156	Gm3764	lincRNA
chr3	+	32706	33882	2	32706,33608	33288,33882	ENSMUST00000181361	ENSMUSG00000097156	Gm3764	lincRNA
chr3	+	19094	19180	1	19094	19180	ENSMUST00000175247	ENSMUSG00000092988	Mir3093	miRNA
chr3	-	19512	19619	1	19512	19619	ENSMUST00000175135	ENSMUSG00000092876	Gm25641	miRNA
chr3	+	19521	19609	1	19521	19609	ENSMUST00000199907	ENSMUSG00000106493	Mir9-1	miRNA
chr3	-	46797	58632	10	46797,47516,48448,49056,49359,49738,51355,51610,52200,58392	47371,47589,48569,49189,49496,49904,51502,51760,52386,58632	ENSMUST00000171887	ENSMUSG00000104445	Rhbg	protein_coding
chr3	-	47303	91133	10	47303,47516,48448,49056,49359,49738,51355,51610,52200,91021	47371,47589,48569,49189,49496,49904,51502,51760,52386,91133	ENSMUST00000165196	ENSMUSG00000103766	Gm38392	protein_coding
chr3	-	49118	91133	8	49118,49359,49738,51355,51610,52200,83855,91021	49189,49496,49904,51502,51760,52386,84075,91133	ENSMUST00000163277	ENSMUSG00000103766	Gm38392	protein_coding
chr3	-	86680	100922	4	86680,91021,99314,100747	86907,91140,99373,100922	ENSMUST00000107556	ENSMUSG00000010538	Tsacc	protein_coding
chr3	-	86683	100761	4	86683,91021,99314,100686	86907,91140,99373,100761	ENSMUST00000010682	ENSMUSG00000010538	Tsacc	protein_coding
chr3	-	98847	100819	2	98847,100747	99373,100819	ENSMUST00000123536	ENSMUSG00000010538	Tsacc	protein_coding
chr3	-	88530	88676	1	88530	88676	ENSMUST00000195161	ENSMUSG00000103574	Gm37116	processed_pseudogene
chr3	+	101039	125692	14	101039,103265,104723,104852,106691,108936,113084,115598,117167,117481,122271,124385,124939,125369	101189,103326,104773,104914,106787,109053,113272,115747,117299,117562,122451,124630,125070,125692	ENSMUST00000001452	ENSMUSG00000001416	Cct3	protein_coding
chr3	+	101040	102870	1	101040	102870	ENSMUST00000193666	ENSMUSG00000001416	Cct3	protein_coding
chr3	+	101046	125432	12	101046,103265,106691,108936,113084,115598,117016,117481,122271,124385,124939,125369	101189,104914,106787,109053,113272,115747,117299,117562,122451,124630,125070,125432	ENSMUST00000167000	ENSMUSG00000001416	Cct3	protein_coding
chr3	+	101049	118332	9	101049,103265,104723,106691,108936,113084,115598,117167,117481	101189,103326,104914,106787,109053,113272,115747,117299,118332	ENSMUST00000164783	ENSMUSG00000001416	Cct3	protein_coding
chr3	+	101076	125432	12	101076,103265,104723,106691,108936,113084,115598,117167,117481,122271,124385,124939	101189,103326,104914,106787,109053,113272,115747,117299,117562,122451,124630,125432	ENSMUST00000167718	ENSMUSG00000001416	Cct3	protein_coding
chr3	+	101097	125691	12	101097,103265,106691,108936,113084,115598,117167,117481,122271,124385,124939,125369	101189,103326,106787,109053,113272,115747,117299,117562,122451,124630,125070,125691	ENSMUST00000164166	ENSMUSG00000001416	Cct3	protein_coding
chr3	+	101111	125432	13	101111,103265,104723,104852,106691,108936,113084,115598,117167,117481,122271,124385,124939	101189,103326,104773,104914,106787,109053,113272,115747,117299,117562,122451,124630,125432	ENSMUST00000168062	ENSMUSG00000001416	Cct3	protein_coding
chr3	+	106761	124575	7	106761,108936,113084,117167,117481,122271,124385	106787,109053,113272,117299,117562,122451,124575	ENSMUST00000163735	ENSMUSG00000001416	Cct3	protein_coding
chr3	+	124920	125689	2	124920,125369	125070,125689	ENSMUST00000164122	ENSMUSG00000001416	Cct3	protein_coding
chr3	+	124973	125690	3	124973,125235,125369	125070,125288,125690	ENSMUST00000168971	ENSMUSG00000001416	Cct3	protein_coding
chr3	+	128948	135238	6	128948,129602,130040,130336,131782,132128	129126,129856,130237,130554,132038,135238	ENSMUST00000177005	ENSMUSG00000001418	Glmp	protein_coding
chr3	+	128980	133436	1	128980	133436	ENSMUST00000193646	ENSMUSG00000001418	Glmp	protein_coding
chr3	+	128983	130503	3	128983,129602,130336	129126,130237,130503	ENSMUST00000153716	ENSMUSG00000001418	Glmp	protein_coding
chr3	+	128985	131512	2	128985,130336	130237,131512	ENSMUST00000152801	ENSMUSG00000001418	Glmp	protein_coding
chr3	+	128997	130392	4	128997,129856,130040,130336	129126,129940,130237,130392	ENSMUST00000131666	ENSMUSG00000001418	Glmp	protein_coding
chr3	+	129007	132288	3	129007,129602,132217	129126,129856,132288	ENSMUST00000176519	ENSMUSG00000001418	Glmp	protein_coding
chr3	+	129007	132293	5	129007,129602,130336,131782,132128	129126,129856,130554,132038,132293	ENSMUST00000001454	ENSMUSG00000001418	Glmp	protein_coding
chr3	+	129007	132293	5	129007,130040,130336,131782,132128	129126,130237,130554,132038,132293	ENSMUST00000176425	ENSMUSG00000001418	Glmp	protein_coding
chr3	+	129969	132243	4	129969,130336,131782,132128	130237,130554,132038,132243	ENSMUST00000140039	ENSMUSG00000001418	Glmp	protein_coding
chr3	+	131998	132506	2	131998,132101	132038,132506	ENSMUST00000154381	ENSMUSG00000001418	Glmp	protein_coding
chr3	-	132580	138429	4	132580,136365,136817,138307	133857,136578,137607,138429	ENSMUST00000001456	ENSMUSG00000001420	Tmem79	protein_coding
chr3	-	132971	138193	4	132971,136365,136817,138033	133857,136578,137607,138193	ENSMUST00000107553	ENSMUSG00000001420	Tmem79	protein_coding
chr3	-	132972	138379	4	132972,136365,136817,138307	133857,136578,137706,138379	ENSMUST00000107552	ENSMUSG00000001420	Tmem79	protein_coding
chr3	-	137063	140073	2	137063,139828	137607,140073	ENSMUST00000193872	ENSMUSG00000001420	Tmem79	protein_coding
chr3	+	140185	166263	22	140185,145783,146366,146805,149288,150370,151443,153067,153301,153941,154622,154904,156888,157801,158457,159503,162578,162952,163473,164256,164679,164950	140422,145881,146489,146961,149377,150459,151521,153192,153369,154149,154759,155506,157063,157876,158632,159661,162637,163111,163563,164330,164817,166263	ENSMUST00000001451	ENSMUSG00000001415	Smg5	protein_coding
chr3	+	140236	156654	12	140236,145783,146366,146805,149288,150370,151443,153067,153301,153941,154622,154904	140422,145881,146489,146961,149377,150459,151521,153192,153369,154149,154759,156654	ENSMUST00000192057	ENSMUSG00000001415	Smg5	protein_coding
chr3	+	140290	147241	5	140290,145783,146366,146448,146805	140422,145881,146405,146489,147241	ENSMUST00000194942	ENSMUSG00000001415	Smg5	protein_coding
chr3	+	144645	151521	7	144645,145783,146366,146805,149288,150370,151443	144783,145881,146489,146961,149377,150459,151521	ENSMUST00000193007	ENSMUSG00000001415	Smg5	protein_coding
chr3	+	146366	154656	9	146366,146805,149288,150370,151443,153036,153301,153941,154622	146489,146961,149377,150459,151521,153192,153369,154149,154656	ENSMUST00000192009	ENSMUSG00000001415	Smg5	protein_coding
chr3	+	156416	158562	3	156416,157801,158457	157063,157876,158562	ENSMUST00000193097	ENSMUSG00000001415	Smg5	protein_coding
chr3	+	162119	163562	3	162119,162952,163473	162637,163111,163562	ENSMUST00000192377	ENSMUSG00000001415	Smg5	protein_coding
chr3	+	162272	165195	7	162272,162578,162952,163473,164256,164679,164950	162333,162637,163111,163563,164330,164817,165195	ENSMUST00000193224	ENSMUSG00000001415	Smg5	protein_coding
chr3	+	164461	165016	2	164461,164950	164817,165016	ENSMUST00000194359	ENSMUSG00000001415	Smg5	protein_coding
chr3	+	168509	171958	6	168509,168953,169600,170830,171144,171614	168548,169028,169727,170926,171294,171958	ENSMUST00000147948	ENSMUSG00000041423	Paqr6	protein_coding
chr3	+	168514	172466	8	168514,168953,169600,169807,170085,170830,171144,171614	168548,169028,169727,170009,170211,170926,171294,172466	ENSMUST00000147991	ENSMUSG00000041423	Paqr6	protein_coding
chr3	+	168516	171168	8	168516,168953,169152,169600,169807,170085,170830,171144	168548,169028,169227,169727,170009,170211,170926,171168	ENSMUST00000149640	ENSMUSG00000041423	Paqr6	protein_coding
chr3	+	168518	169727	2	168518,168953	168548,169727	ENSMUST00000123200	ENSMUSG00000041423	Paqr6	protein_coding
chr3	+	170647	172466	3	170647,171144,171614	170926,171294,172466	ENSMUST00000147818	ENSMUSG00000041423	Paqr6	protein_coding
chr3	-	172541	176668	7	172541,173020,173221,173398,174053,175299,176464	172813,173077,173253,173533,174288,175404,176668	ENSMUST00000107543	ENSMUSG00000074489	Bglap3	protein_coding
chr3	-	172545	173506	2	172545,173398	173253,173506	ENSMUST00000152477	ENSMUSG00000074489	Bglap3	protein_coding
chr3	-	172545	173647	3	172545,173221,173398	173077,173253,173647	ENSMUST00000140259	ENSMUSG00000074489	Bglap3	protein_coding
chr3	-	172547	173756	4	172547,173020,173221,173398	172813,173077,173253,173756	ENSMUST00000075523	ENSMUSG00000074489	Bglap3	protein_coding
chr3	-	172547	176668	6	172547,173020,173221,173398,174053,176464	172813,173077,173253,173533,175404,176668	ENSMUST00000107542	ENSMUSG00000074489	Bglap3	protein_coding
chr3	+	179948	181000	3	179948,180264,180729	180046,180414,181000	ENSMUST00000179946	ENSMUSG00000096792	Gm21956	unprocessed_pseudogene
chr3	-	181661	182624	4	181661,182134,182335,182512	181927,182191,182367,182624	ENSMUST00000098956	ENSMUSG00000074486	Bglap2	protein_coding
chr3	+	185697	186769	3	185697,186024,186498	185815,186174,186769	ENSMUST00000107540	ENSMUSG00000078691	Gm6821	unprocessed_pseudogene
chr3	-	187426	188358	4	187426,187899,188100,188277	187692,187956,188132,188358	ENSMUST00000076048	ENSMUSG00000074483	Bglap	protein_coding
chr3	-	187752	188389	3	187752,188100,188277	187956,188132,188389	ENSMUST00000128732	ENSMUSG00000074483	Bglap	protein_coding
chr3	-	198068	214251	3	198068,199830,214081	198495,200025,214251	ENSMUST00000193338	ENSMUSG00000028066	Pmf1	protein_coding
chr3	-	198068	214256	5	198068,199830,203060,203636,214081	198495,200025,203160,203741,214256	ENSMUST00000056370	ENSMUSG00000028066	Pmf1	protein_coding
chr3	-	198304	214190	6	198304,199639,199830,203060,203636,214081	198495,199735,200025,203160,203741,214190	ENSMUST00000192365	ENSMUSG00000028066	Pmf1	protein_coding
chr3	-	199668	200645	1	199668	200645	ENSMUST00000195899	ENSMUSG00000028066	Pmf1	protein_coding
chr3	-	199993	214211	4	199993,203060,203636,214081	200025,203229,203741,214211	ENSMUST00000192909	ENSMUSG00000028066	Pmf1	protein_coding
chr3	-	201290	203635	1	201290	203635	ENSMUST00000198774	ENSMUSG00000028066	Pmf1	protein_coding
chr3	-	203458	214233	2	203458,214081	203741,214233	ENSMUST00000191622	ENSMUSG00000028066	Pmf1	protein_coding
chr3	-	214423	229032	3	214423,224426,228653	216822,225063,229032	ENSMUST00000168755	ENSMUSG00000050144	Slc25a44	protein_coding
chr3	-	214423	229033	4	214423,219913,224426,228771	216822,220040,225063,229033	ENSMUST00000193433	ENSMUSG00000050144	Slc25a44	protein_coding
chr3	-	214424	229037	4	214424,219913,224426,228699	216822,220040,225063,229037	ENSMUST00000195657	ENSMUSG00000050144	Slc25a44	protein_coding
chr3	-	214424	229064	4	214424,219913,224426,228653	216822,220040,225063,229064	ENSMUST00000057935	ENSMUSG00000050144	Slc25a44	protein_coding
chr3	+	232861	233320	1	232861	233320	ENSMUST00000199370	ENSMUSG00000106568	Gm42814	processed_pseudogene
chr3	-	239884	259664	15	239884,241728,242108,242368,244623,251916,253605,253913,254436,255270,255613,255945,256896,258604,259473	241177,241825,242265,242486,244803,252066,253777,254037,254552,255375,255711,256007,257056,258771,259664	ENSMUST00000029700	ENSMUSG00000028064	Sema4a	protein_coding
chr3	-	239887	245064	5	239887,241728,242108,242368,244623	241177,241825,242265,242486,245064	ENSMUST00000156108	ENSMUSG00000028064	Sema4a	protein_coding
