#chrom	strand	txStart	txEnd	exonCount	exonStarts	exonEnds	transcriptID	geneID	geneSymbol	biotype
chr2	+	289568	298673	6	289568,290835,293502,295492,296532,298652	289633,290921,293546,295566,296636,298673	ENSMUST00000153771	ENSMUSG00000049897	Stkld1	protein_coding
chr2	+	289590	309017	19	289590,290813,293502,295492,296532,298652,299398,300963,301285,302118,302765,304833,305546,306075,306941,307143,308172,308477,308778	289633,290921,293546,295566,296636,298722,299513,301081,301448,302248,302848,304949,305686,306203,307069,307271,308312,308556,309017	ENSMUST00000055406	ENSMUSG00000049897	Stkld1	protein_coding
chr2	-	309084	319907	8	309084,311016,311810,314000,315745,316124,317904,319573	310117,311090,311884,314088,315938,316261,318244,319907	ENSMUST00000064244	ENSMUSG00000052406	Rexo4	protein_coding
chr2	-	309087	319907	8	309087,311016,311810,314000,315745,316124,317904,319573	310117,311090,311884,314088,315938,316261,318244,319907	ENSMUST00000114020	ENSMUSG00000052406	Rexo4	protein_coding
chr2	-	309847	312107	3	309847,311016,311810	310117,311090,312107	ENSMUST00000123126	ENSMUSG00000052406	Rexo4	protein_coding
chr2	-	309949	311205	2	309949,311016	310117,311205	ENSMUST00000145546	ENSMUSG00000052406	Rexo4	protein_coding
chr2	-	310062	319800	7	310062,311016,314000,315745,316124,317904,319573	310117,311090,314088,315938,316261,318244,319800	ENSMUST00000136710	ENSMUSG00000052406	Rexo4	protein_coding
chr2	-	310522	311840	2	310522,311810	311090,311840	ENSMUST00000139635	ENSMUSG00000052406	Rexo4	protein_coding
chr2	-	311854	319799	4	311854,316124,317904,319573	311884,316261,318244,319799	ENSMUST00000135752	ENSMUSG00000052406	Rexo4	protein_coding
chr2	-	313557	315787	2	313557,315745	314088,315787	ENSMUST00000128130	ENSMUSG00000052406	Rexo4	protein_coding
chr2	-	318400	319845	2	318400,319573	318505,319845	ENSMUST00000128401	ENSMUSG00000052406	Rexo4	protein_coding
chr2	+	328937	354101	24	328937,329450,331143,333487,333820,334072,336590,337184,338545,339369,339621,340944,342047,342510,343860,344759,345831,346047,346783,348396,349428,352044,352256,353811	329174,329519,331291,333570,333944,334218,336736,337346,338649,339520,339684,341070,342195,342630,343940,344940,345966,346176,346968,348588,349551,352173,352435,354101	ENSMUST00000014996	ENSMUSG00000014852	Adamts13	protein_coding
chr2	+	329014	365149	29	329014,329450,331143,333487,333820,334072,336590,337184,338545,339369,339621,340944,342047,342510,343860,344759,345831,346047,346783,348396,349428,352044,352256,360265,360687,361698,362143,364054,364777	329174,329519,331291,333570,333944,334218,336736,337346,338649,339520,339684,341070,342195,342630,343940,344940,345966,346176,346968,348588,349551,352173,352435,360469,360999,361844,362319,364238,365149	ENSMUST00000102891	ENSMUSG00000014852	Adamts13	protein_coding
chr2	+	362092	364966	3	362092,364054,364777	362319,364238,364966	ENSMUST00000147216	ENSMUSG00000014852	Adamts13	protein_coding
chr2	+	365447	372370	4	365447,369614,371005,371464	365626,369686,371130,372370	ENSMUST00000114005	ENSMUSG00000015488	Cacfd1	protein_coding
chr2	+	365447	372945	3	365447,369614,371005	365626,369686,372945	ENSMUST00000114004	ENSMUSG00000015488	Cacfd1	protein_coding
chr2	+	365447	376610	6	365447,369614,371005,373894,374409,375542	365626,369686,371130,374001,374500,376610	ENSMUST00000114006	ENSMUSG00000015488	Cacfd1	protein_coding
chr2	+	365447	376610	5	365447,369614,371005,373894,374409	365626,369686,371130,374001,376610	ENSMUST00000114007	ENSMUSG00000015488	Cacfd1	protein_coding
chr2	+	365534	373942	5	365534,369614,371005,372600,373894	365626,369686,371130,372673,373942	ENSMUST00000133126	ENSMUSG00000015488	Cacfd1	protein_coding
chr2	+	365603	371424	4	365603,368948,369614,371005	365626,369075,369686,371424	ENSMUST00000133807	ENSMUSG00000015488	Cacfd1	protein_coding
chr2	+	366114	375819	6	366114,369614,371005,373894,374409,375542	366163,369686,371130,374001,374500,375819	ENSMUST00000114003	ENSMUSG00000015488	Cacfd1	protein_coding
chr2	+	371104	372956	2	371104,372600	371130,372956	ENSMUST00000145290	ENSMUSG00000015488	Cacfd1	protein_coding
chr2	-	376884	383430	9	376884,378240,379056,379704,380106,380744,381422,382662,383338	377590,378385,379164,379856,380314,380843,381628,382824,383430	ENSMUST00000102890	ENSMUSG00000036067	Slc2a6	protein_coding
chr2	-	376884	383443	9	376884,378240,378609,379704,380106,380744,381422,382662,383338	377590,378385,379164,379856,380314,380843,381628,382824,383443	ENSMUST00000145742	ENSMUSG00000036067	Slc2a6	protein_coding
chr2	-	376884	383467	7	376884,378240,378609,379056,380744,381422,383338	377590,378385,378770,380314,380843,381628,383467	ENSMUST00000129835	ENSMUSG00000036067	Slc2a6	protein_coding
chr2	-	376884	383519	10	376884,378240,378609,379056,379704,380106,380744,381422,382662,383338	377590,378385,378770,379164,379856,380314,380843,381628,382824,383519	ENSMUST00000045702	ENSMUSG00000036067	Slc2a6	protein_coding
chr2	-	379589	381512	4	379589,380106,380744,381422	379856,380314,380843,381512	ENSMUST00000135725	ENSMUSG00000036067	Slc2a6	protein_coding
chr2	-	381609	383512	3	381609,382662,383338	381628,382809,383512	ENSMUST00000153388	ENSMUSG00000036067	Slc2a6	protein_coding
chr2	+	390201	391078	1	390201	391078	ENSMUST00000119562	ENSMUSG00000083335	Gm13397	processed_pseudogene
chr2	+	392806	396374	2	392806,393601	392868,396374	ENSMUST00000149378	ENSMUSG00000087364	Gm13398	antisense
chr2	-	417157	427700	5	417157,418223,421812,422874,427402	417858,418339,421960,422988,427700	ENSMUST00000009358	ENSMUSG00000009214	Mymk	protein_coding
chr2	-	417159	423389	5	417159,418223,421812,422874,423261	417858,418339,421960,422988,423389	ENSMUST00000163967	ENSMUSG00000009214	Mymk	protein_coding
chr2	+	434900	464502	19	434900,437225,437903,438721,439517,440298,440572,442732,445105,449054,450924,454127,457128,458290,458587,459389,460270,462916,463842	435094,437315,438045,438796,439619,440443,440695,442812,445280,449411,451293,454224,457254,458503,458742,459559,460446,463060,464502	ENSMUST00000091233	ENSMUSG00000036040	Adamtsl2	protein_coding
chr2	+	452817	464496	7	452817,458290,458587,459389,460270,462916,463842	457254,458503,458742,459559,460446,463060,464496	ENSMUST00000169787	ENSMUSG00000036040	Adamtsl2	protein_coding
chr2	+	453564	454179	2	453564,454127	453860,454179	ENSMUST00000143246	ENSMUSG00000036040	Adamtsl2	protein_coding
chr2	+	459307	462927	3	459307,460270,462916	459559,460446,462927	ENSMUST00000130600	ENSMUSG00000036040	Adamtsl2	protein_coding
chr2	+	460184	464502	3	460184,462916,463842	460446,463060,464502	ENSMUST00000139633	ENSMUSG00000036040	Adamtsl2	protein_coding
chr2	-	465901	498012	3	465901,469069,497681	468411,469184,498012	ENSMUST00000151224	ENSMUSG00000009216	Fam163b	protein_coding
chr2	-	500419	518224	7	500419,508232,512417,515770,516769,517107,517730	503026,508459,512571,515900,516899,517378,518224	ENSMUST00000150024	ENSMUSG00000085008	Dbhos	antisense
chr2	+	520754	538721	12	520754,523694,525833,526833,528225,530336,532829,533235,533709,536498,536992,538187	521387,523840,526090,527009,528327,530502,532972,533273,533768,536625,537151,538721	ENSMUST00000000910	ENSMUSG00000000889	Dbh	protein_coding
chr2	+	532614	532893	2	532614,532829	532753,532893	ENSMUST00000155290	ENSMUSG00000000889	Dbh	protein_coding
chr2	-	543914	588218	13	543914,547400,552170,553050,566532,570559,576164,580490,582598,583765,585959,586292,588094	545165,547535,552338,553212,566625,570706,576302,580603,582681,583906,586049,586378,588218	ENSMUST00000091224	ENSMUSG00000009614	Sardh	protein_coding
chr2	-	543914	602787	21	543914,547400,552170,553050,566532,570559,574319,576164,580490,582598,583765,585959,586292,589812,590999,594888,595136,596907,598223,599690,602174	545165,547535,552338,553212,566625,570706,574432,576302,580603,582681,583906,586049,586378,589941,591103,594988,595259,597086,598401,600044,602787	ENSMUST00000102886	ENSMUSG00000009614	Sardh	protein_coding
chr2	-	544718	547781	2	544718,547400	545165,547781	ENSMUST00000142136	ENSMUSG00000009614	Sardh	protein_coding
chr2	-	544903	565458	5	544903,547400,552170,553050,565420	545165,547535,552338,553212,565458	ENSMUST00000156434	ENSMUSG00000009614	Sardh	protein_coding
chr2	-	552229	574505	5	552229,553050,566532,570559,574319	552338,553212,566625,570706,574505	ENSMUST00000127805	ENSMUSG00000009614	Sardh	protein_coding
chr2	-	566577	571153	3	566577,570559,570999	566625,570706,571153	ENSMUST00000147089	ENSMUSG00000009614	Sardh	protein_coding
chr2	-	566613	580713	4	566613,570559,576164,580490	566625,570706,576302,580713	ENSMUST00000144448	ENSMUSG00000009614	Sardh	protein_coding
chr2	-	596990	602369	5	596990,598223,599690,602174,602320	597086,598401,600044,602223,602369	ENSMUST00000149733	ENSMUSG00000009614	Sardh	protein_coding
chr2	-	597008	603858	5	597008,598223,599690,602174,603763	597086,598401,600044,602223,603858	ENSMUST00000139312	ENSMUSG00000009614	Sardh	protein_coding
chr2	-	599807	602935	3	599807,602174,602869	600044,602223,602935	ENSMUST00000129975	ENSMUSG00000009614	Sardh	protein_coding
chr2	+	544903	590231	2	544903,590155	545090,590231	ENSMUST00000170435	ENSMUSG00000091192	Sardhos	antisense
chr2	-	617625	782433	30	617625,622751,623672,624420,624642,625649,627296,629209,630521,632737,634118,634712,637422,637810,638830,640360,641154,641960,644127,646871,647330,648191,651644,653189,654895,655951,657529,674449,692201,781797	619732,622905,623758,624543,624726,625736,627412,629261,630595,632864,634139,634728,637510,637911,638939,640374,641286,642045,644213,646939,647425,648290,651744,653257,654993,655965,657631,674517,692259,782433	ENSMUST00000185188	ENSMUSG00000009621	Vav2	protein_coding
chr2	-	617625	782554	28	617625,622751,623672,624420,625649,627296,629209,630521,632737,634118,634712,637422,637810,638830,641154,641960,644127,646871,647330,648191,651644,653189,654895,657529,674449,692201,742011,781797	619732,622905,623758,624543,625736,627412,629261,630595,632864,634139,634728,637510,637911,638939,641286,642045,644213,646939,647425,648290,651744,653257,654993,657631,674517,692259,742127,782554	ENSMUST00000056176	ENSMUSG00000009621	Vav2	protein_coding
chr2	-	623976	632862	6	623976,625649,627296,629209,630521,632737	624543,625736,627412,629261,630595,632862	ENSMUST00000149758	ENSMUSG00000009621	Vav2	protein_coding
chr2	-	624440	634400	7	624440,625649,627296,629209,630521,632737,634118	624543,625736,627412,629261,630595,632864,634400	ENSMUST00000148067	ENSMUSG00000009621	Vav2	protein_coding
chr2	-	625102	627319	2	625102,627296	625736,627319	ENSMUST00000146843	ENSMUSG00000009621	Vav2	protein_coding
chr2	-	625102	627396	3	625102,625649,627296	625188,625736,627396	ENSMUST00000135584	ENSMUSG00000009621	Vav2	protein_coding
chr2	-	657546	700001	4	657546,674449,692201,699675	657631,674517,692259,700001	ENSMUST00000132642	ENSMUSG00000009621	Vav2	protein_coding
chr2	+	682225	686818	2	682225,686602	682292,686818	ENSMUST00000156020	ENSMUSG00000086669	AA645442	antisense
chr2	+	757373	757472	1	757373	757472	ENSMUST00000102409	ENSMUSG00000076364	Gm24049	miRNA
chr2	+	797845	799742	1	797845	799742	ENSMUST00000209765	ENSMUSG00000109946	Brd3os	protein_coding
chr2	+	798024	798625	2	798024,798433	798339,798625	ENSMUST00000209262	ENSMUSG00000109946	Brd3os	protein_coding
chr2	-	801100	830919	12	801100,804722,805778,808354,809834,812430,814978,817050,817942,818976,819410,830663	804101,804847,806070,808595,810025,812558,815349,817264,818089,819113,819714,830919	ENSMUST00000028282	ENSMUSG00000026918	Brd3	protein_coding
chr2	-	801100	831207	12	801100,804722,805778,808354,809834,812430,814978,817050,817942,818976,819410,831098	804101,804847,806070,808595,810025,812558,815349,817264,818089,819113,819714,831207	ENSMUST00000077737	ENSMUSG00000026918	Brd3	protein_coding
chr2	-	801121	831194	13	801121,804722,805778,808354,808921,809834,812430,814978,817050,817942,818976,819410,831098	804101,804847,806070,808595,808971,810025,812558,815349,817264,818089,819113,819714,831194	ENSMUST00000113941	ENSMUSG00000026918	Brd3	protein_coding
chr2	-	803364	819637	12	803364,803921,804722,805778,808354,809834,812430,814978,817050,817942,818976,819410	803890,804101,804847,806070,808595,810025,812558,815349,817264,818089,819113,819637	ENSMUST00000164296	ENSMUSG00000026918	Brd3	protein_coding
chr2	-	804790	831175	12	804790,805778,808354,808921,809834,812430,814978,817050,817942,818976,819410,831098	804847,806070,808595,808971,810025,812558,815349,817264,818089,819113,819714,831175	ENSMUST00000138693	ENSMUSG00000026918	Brd3	protein_coding
chr2	-	804790	863183	12	804790,805778,808354,808921,809834,812430,814978,817050,817942,818976,819410,863011	804847,806070,808595,808971,810025,812558,815349,817264,818089,819113,819714,863183	ENSMUST00000154316	ENSMUSG00000026918	Brd3	protein_coding
chr2	-	808517	831174	8	808517,812430,814978,817050,817942,818976,819410,831098	810025,812558,815349,817264,818089,819113,819714,831174	ENSMUST00000130932	ENSMUSG00000026918	Brd3	protein_coding
chr2	-	819052	831128	4	819052,819410,828097,831098	819113,819714,828135,831128	ENSMUST00000147736	ENSMUSG00000026918	Brd3	protein_coding
chr2	-	819413	820103	2	819413,819843	819714,820103	ENSMUST00000144758	ENSMUSG00000026918	Brd3	protein_coding
chr2	-	819520	830702	2	819520,830567	819714,830702	ENSMUST00000126059	ENSMUSG00000026918	Brd3	protein_coding
chr2	-	806070	806151	1	806070	806151	ENSMUST00000183455	ENSMUSG00000098812	Mir7578	miRNA
chr2	+	870678	876174	5	870678,874150,874870,875264,875848	870801,874313,874978,875337,876174	ENSMUST00000144315	ENSMUSG00000026917	Wdr5	protein_coding
chr2	+	870678	892056	14	870678,874150,874870,875264,875848,876094,876349,880627,883795,887160,888514,888858,889289,890278	870801,874313,874978,875337,875937,876183,876432,880682,883841,887235,888547,888932,889376,892056	ENSMUST00000113952	ENSMUSG00000026917	Wdr5	protein_coding
chr2	+	875282	890564	12	875282,875848,876094,876349,880627,883795,886473,887160,888514,888858,889289,890278	875337,875937,876183,876432,880682,883841,886520,887235,888547,888932,889376,890564	ENSMUST00000140396	ENSMUSG00000026917	Wdr5	protein_coding
chr2	+	883293	888876	4	883293,887160,888514,888858	883841,887235,888547,888876	ENSMUST00000125088	ENSMUSG00000026917	Wdr5	protein_coding
chr2	-	895326	895451	1	895326	895451	ENSMUST00000116888	ENSMUSG00000080538	Gm25541	snRNA
chr2	+	895947	898883	2	895947,898250	896115,898883	ENSMUST00000142511	ENSMUSG00000085929	Gm13421	processed_transcript
chr2	+	895950	898706	2	895950,898250	896041,898706	ENSMUST00000132898	ENSMUSG00000085929	Gm13421	processed_transcript
chr3	-	3025	8518	2	3025,8487	5650,8518	ENSMUST00000181021	ENSMUSG00000097280	AI849053	lincRNA
chr3	+	4546	7404	2	4546,5433	5152,7404	ENSMUST00000181406	ENSMUSG00000097428	AW047730	processed_transcript
chr3	+	4558	7404	2	4558,7016	5152,7404	ENSMUST00000180555	ENSMUSG00000097428	AW047730	processed_transcript
chr3	+	10736	15218	2	10736,13558	11277,15218	ENSMUST00000181134	ENSMUSG00000097156	Gm3764	lincRNA
chr3	+	10749	29361	6	10749,13558,25026,26893,28191,29315	11277,13639,25207,26977,28358,29361	ENSMUST00000181550	ENSMUSG00000097156	Gm3764	lincRNA
chr3	+	11235	29918	5	11235,13558,24879,28191,29867	11277,13639,24973,28358,29918	ENSMUST00000180582	ENSMUSG00000097156	Gm3764	lincRNA
chr3	+	13395	28211	3	13395,25026,28188	13639,25207,28211	ENSMUST00000181636	ENSMUSG00000097156	Gm3764	lincRNA
chr3	+	18408	25783	2	18408,24879	18590,25783	ENSMUST00000181356	ENSMUSG00000097156	Gm3764	lincRNA
chr3	+	18418	29969	5	18418,25026,26893,28191,29867	18590,25207,26977,28358,29969	ENSMUST00000181396	ENSMUSG00000097156	Gm3764	lincRNA
chr3	+	26587	28225	2	26587,28191	26977,28225	ENSMUST00000181622	ENSMUSG00000097156	Gm3764	lincRNA
chr3	+	28203	33882	5	28203,29867,31289,32935,33608	28358,29969,31591,33288,33882	ENSMUST00000180635	ENSMUSG00000097156	Gm3764	lincRNA
chr3	+	29856	31933	2	29856,31289	29969,31933	ENSMUST00000180984	ENSMUSG00000097156	Gm3764	lincRNA
chr3	+	32491	33693	3	32491,32935,33608	32623,33288,33693	ENSMUST00000180478	ENSMUSG00000097156	Gm3764	lincRNA
chr3	+	32706	33882	2	32706,33608	33288,33882	ENSMUST00000181361	ENSMUSG00000097156	Gm3764	lincRNA
chr3	+	19094	19180	1	19094	19180	ENSMUST00000175247	ENSMUSG00000092988	Mir3093	miRNA
chr3	-	19512	19619	1	19512	19619	ENSMUST00000175135	ENSMUSG00000092876	Gm25641	miRNA
chr3	+	19521	19609	1	19521	19609	ENSMUST00000199907	ENSMUSG00000106493	Mir9-1	miRNA
chr3	-	46797	58632	10	46797,47516,48448,49056,49359,49738,51355,51610,52200,58392	47371,47589,48569,49189,49496,49904,51502,51760,52386,58632	ENSMUST00000171887	ENSMUSG00000104445	Rhbg	protein_coding
chr3	-	47303	91133	10	47303,47516,48448,49056,49359,49738,51355,51610,52200,91021	47371,47589,48569,49189,49496,49904,51502,51760,52386,91133	ENSMUST00000165196	ENSMUSG00000103766	Gm38392	protein_coding
chr3	-	49118	91133	8	49118,49359,49738,51355,51610,52200,83855,91021	49189,49496,49904,51502,51760,52386,84075,91133	ENSMUST00000163277	ENSMUSG00000103766	Gm38392	protein_coding
chr3	-	86680	100922	4	86680,91021,99314,100747	86907,91140,99373,100922	ENSMUST00000107556	ENSMUSG00000010538	Tsacc	protein_coding
chr3	-	86683	100761	4	86683,91021,99314,100686	86907,91140,99373,100761	ENSMUST00000010682	ENSMUSG00000010538	Tsacc	protein_coding
chr3	-	98847	100819	2	98847,100747	99373,100819	ENSMUST00000123536	ENSMUSG00000010538	Tsacc	protein_coding
chr3	-	88530	88676	1	88530	88676	ENSMUST00000195161	ENSMUSG00000103574	Gm37116	processed_pseudogene
chr3	+	101039	125690	14	101039,103265,104723,104852,106691,108936,113084,115596,117165,117479,122269,124383,124937,125367	101189,103326,104773,104914,106787,109053,113270,115745,117297,117560,122449,124628,125068,125690	ENSMUST00000001452	ENSMUSG00000001416	Cct3	protein_coding
chr3	+	101040	102870	1	101040	102870	ENSMUST00000193666	ENSMUSG00000001416	Cct3	protein_coding
chr3	+	101046	125430	12	101046,103265,106691,108936,113084,115596,117014,117479,122269,124383,124937,125367	101189,104914,106787,109053,113270,115745,117297,117560,122449,124628,125068,125430	ENSMUST00000167000	ENSMUSG00000001416	Cct3	protein_coding
chr3	+	101049	118330	9	101049,103265,104723,106691,108936,113084,115596,117165,117479	101189,103326,104914,106787,109053,113270,115745,117297,118330	ENSMUST00000164783	ENSMUSG00000001416	Cct3	protein_coding
chr3	+	101076	125430	12	101076,103265,104723,106691,108936,113084,115596,117165,117479,122269,124383,124937	101189,103326,104914,106787,109053,113270,115745,117297,117560,122449,124628,125430	ENSMUST00000167718	ENSMUSG00000001416	Cct3	protein_coding
chr3	+	101097	125689	12	101097,103265,106691,108936,113084,115596,117165,117479,122269,124383,124937,125367	101189,103326,106787,109053,113270,115745,117297,117560,122449,124628,125068,125689	ENSMUST00000164166	ENSMUSG00000001416	Cct3	protein_coding
chr3	+	101111	125430	13	101111,103265,104723,104852,106691,108936,113084,115596,117165,117479,122269,124383,124937	101189,103326,104773,104914,106787,109053,113270,115745,117297,117560,122449,124628,125430	ENSMUST00000168062	ENSMUSG00000001416	Cct3	protein_coding
chr3	+	106761	124573	7	106761,108936,113084,117165,117479,122269,124383	106787,109053,113270,117297,117560,122449,124573	ENSMUST00000163735	ENSMUSG00000001416	Cct3	protein_coding
chr3	+	124918	125687	2	124918,125367	125068,125687	ENSMUST00000164122	ENSMUSG00000001416	Cct3	protein_coding
chr3	+	124971	125688	3	124971,125233,125367	125068,125286,125688	ENSMUST00000168971	ENSMUSG00000001416	Cct3	protein_coding
chr3	+	128946	135236	6	128946,129600,130038,130334,131780,132126	129124,129854,130235,130552,132036,135236	ENSMUST00000177005	ENSMUSG00000001418	Glmp	protein_coding
chr3	+	128978	133434	1	128978	133434	ENSMUST00000193646	ENSMUSG00000001418	Glmp	protein_coding
chr3	+	128981	130501	3	128981,129600,130334	129124,130235,130501	ENSMUST00000153716	ENSMUSG00000001418	Glmp	protein_coding
chr3	+	128983	131510	2	128983,130334	130235,131510	ENSMUST00000152801	ENSMUSG00000001418	Glmp	protein_coding
chr3	+	128995	130390	4	128995,129854,130038,130334	129124,129938,130235,130390	ENSMUST00000131666	ENSMUSG00000001418	Glmp	protein_coding
chr3	+	129005	132286	3	129005,129600,132215	129124,129854,132286	ENSMUST00000176519	ENSMUSG00000001418	Glmp	protein_coding
chr3	+	129005	132291	5	129005,129600,130334,131780,132126	129124,129854,130552,132036,132291	ENSMUST00000001454	ENSMUSG00000001418	Glmp	protein_coding
chr3	+	129005	132291	5	129005,130038,130334,131780,132126	129124,130235,130552,132036,132291	ENSMUST00000176425	ENSMUSG00000001418	Glmp	protein_coding
chr3	+	129967	132241	4	129967,130334,131780,132126	130235,130552,132036,132241	ENSMUST00000140039	ENSMUSG00000001418	Glmp	protein_coding
chr3	+	131996	132504	2	131996,132099	132036,132504	ENSMUST00000154381	ENSMUSG00000001418	Glmp	protein_coding
chr3	-	132578	138427	4	132578,136363,136815,138305	133855,136576,137605,138427	ENSMUST00000001456	ENSMUSG00000001420	Tmem79	protein_coding
chr3	-	132969	138191	4	132969,136363,136815,138031	133855,136576,137605,138191	ENSMUST00000107553	ENSMUSG00000001420	Tmem79	protein_coding
chr3	-	132970	138377	4	132970,136363,136815,138305	133855,136576,137704,138377	ENSMUST00000107552	ENSMUSG00000001420	Tmem79	protein_coding
chr3	-	137061	140071	2	137061,139826	137605,140071	ENSMUST00000193872	ENSMUSG00000001420	Tmem79	protein_coding
chr3	+	140183	166261	22	140183,145781,146364,146803,149286,150368,151441,153065,153299,153939,154620,154902,156886,157799,158455,159501,162576,162950,163471,164254,164677,164948	140420,145879,146487,146959,149375,150457,151519,153190,153367,154147,154757,155504,157061,157874,158630,159659,162635,163109,163561,164328,164815,166261	ENSMUST00000001451	ENSMUSG00000001415	Smg5	protein_coding
chr3	+	140234	156652	12	140234,145781,146364,146803,149286,150368,151441,153065,153299,153939,154620,154902	140420,145879,146487,146959,149375,150457,151519,153190,153367,154147,154757,156652	ENSMUST00000192057	ENSMUSG00000001415	Smg5	protein_coding
chr3	+	140288	147239	5	140288,145781,146364,146446,146803	140420,145879,146403,146487,147239	ENSMUST00000194942	ENSMUSG00000001415	Smg5	protein_coding
chr3	+	144643	151519	7	144643,145781,146364,146803,149286,150368,151441	144781,145879,146487,146959,149375,150457,151519	ENSMUST00000193007	ENSMUSG00000001415	Smg5	protein_coding
chr3	+	146364	154654	9	146364,146803,149286,150368,151441,153034,153299,153939,154620	146487,146959,149375,150457,151519,153190,153367,154147,154654	ENSMUST00000192009	ENSMUSG00000001415	Smg5	protein_coding
chr3	+	156414	158560	3	156414,157799,158455	157061,157874,158560	ENSMUST00000193097	ENSMUSG00000001415	Smg5	protein_coding
chr3	+	162117	163560	3	162117,162950,163471	162635,163109,163560	ENSMUST00000192377	ENSMUSG00000001415	Smg5	protein_coding
chr3	+	162270	165193	7	162270,162576,162950,163471,164254,164677,164948	162331,162635,163109,163561,164328,164815,165193	ENSMUST00000193224	ENSMUSG00000001415	Smg5	protein_coding
chr3	+	164459	165014	2	164459,164948	164815,165014	ENSMUST00000194359	ENSMUSG00000001415	Smg5	protein_coding
chr3	+	168507	171956	6	168507,168951,169598,170828,171142,171612	168546,169026,169725,170924,171292,171956	ENSMUST00000147948	ENSMUSG00000041423	Paqr6	protein_coding
chr3	+	168512	172464	8	168512,168951,169598,169805,170083,170828,171142,171612	168546,169026,169725,170007,170209,170924,171292,172464	ENSMUST00000147991	ENSMUSG00000041423	Paqr6	protein_coding
chr3	+	168514	171166	8	168514,168951,169150,169598,169805,170083,170828,171142	168546,169026,169225,169725,170007,170209,170924,171166	ENSMUST00000149640	ENSMUSG00000041423	Paqr6	protein_coding
chr3	+	168516	169725	2	168516,168951	168546,169725	ENSMUST00000123200	ENSMUSG00000041423	Paqr6	protein_coding
chr3	+	170645	172464	3	170645,171142,171612	170924,171292,172464	ENSMUST00000147818	ENSMUSG00000041423	Paqr6	protein_coding
chr3	-	172539	176666	7	172539,173018,173219,173396,174051,175297,176462	172811,173075,173251,173531,174286,175402,176666	ENSMUST00000107543	ENSMUSG00000074489	Bglap3	protein_coding
chr3	-	172543	173504	2	172543,173396	173251,173504	ENSMUST00000152477	ENSMUSG00000074489	Bglap3	protein_coding
chr3	-	172543	173645	3	172543,173219,173396	173075,173251,173645	ENSMUST00000140259	ENSMUSG00000074489	Bglap3	protein_coding
chr3	-	172545	173754	4	172545,173018,173219,173396	172811,173075,173251,173754	ENSMUST00000075523	ENSMUSG00000074489	Bglap3	protein_coding
chr3	-	172545	176666	6	172545,173018,173219,173396,174051,176462	172811,173075,173251,173531,175402,176666	ENSMUST00000107542	ENSMUSG00000074489	Bglap3	protein_coding
chr3	+	179946	180998	3	179946,180262,180727	180044,180412,180998	ENSMUST00000179946	ENSMUSG00000096792	Gm21956	unprocessed_pseudogene
chr3	-	181659	182622	4	181659,182132,182333,182510	181925,182189,182365,182622	ENSMUST00000098956	ENSMUSG00000074486	Bglap2	protein_coding
chr3	+	185695	186767	3	185695,186022,186496	185813,186172,186767	ENSMUST00000107540	ENSMUSG00000078691	Gm6821	unprocessed_pseudogene
chr3	-	187424	188356	4	187424,187897,188098,188275	187690,187954,188130,188356	ENSMUST00000076048	ENSMUSG00000074483	Bglap	protein_coding
chr3	-	187750	188387	3	187750,188098,188275	187954,188130,188387	ENSMUST00000128732	ENSMUSG00000074483	Bglap	protein_coding
chr3	-	198066	214249	3	198066,199828,214079	198493,200023,214249	ENSMUST00000193338	ENSMUSG00000028066	Pmf1	protein_coding
chr3	-	198066	214254	5	198066,199828,203058,203634,214079	198493,200023,203158,203739,214254	ENSMUST00000056370	ENSMUSG00000028066	Pmf1	protein_coding
chr3	-	198302	214188	6	198302,199637,199828,203058,203634,214079	198493,199733,200023,203158,203739,214188	ENSMUST00000192365	ENSMUSG00000028066	Pmf1	protein_coding
chr3	-	199666	200643	1	199666	200643	ENSMUST00000195899	ENSMUSG00000028066	Pmf1	protein_coding
chr3	-	199991	214209	4	199991,203058,203634,214079	200023,203227,203739,214209	ENSMUST00000192909	ENSMUSG00000028066	Pmf1	protein_coding
chr3	-	201288	203633	1	201288	203633	ENSMUST00000198774	ENSMUSG00000028066	Pmf1	protein_coding
chr3	-	203456	214231	2	203456,214079	203739,214231	ENSMUST00000191622	ENSMUSG00000028066	Pmf1	protein_coding
chr3	-	214421	229030	3	214421,224424,228651	216820,225061,229030	ENSMUST00000168755	ENSMUSG00000050144	Slc25a44	protein_coding
chr3	-	214421	229031	4	214421,219911,224424,228769	216820,220038,225061,229031	ENSMUST00000193433	ENSMUSG00000050144	Slc25a44	protein_coding
chr3	-	214422	229035	4	214422,219911,224424,228697	216820,220038,225061,229035	ENSMUST00000195657	ENSMUSG00000050144	Slc25a44	protein_coding
chr3	-	214422	229062	4	214422,219911,224424,228651	216820,220038,225061,229062	ENSMUST00000057935	ENSMUSG00000050144	Slc25a44	protein_coding
chr3	+	232859	233318	1	232859	233318	ENSMUST00000199370	ENSMUSG00000106568	Gm42814	processed_pseudogene
chr3	-	239882	259662	15	239882,241726,242106,242366,244621,251914,253603,253911,254434,255268,255611,255943,256894,258602,259471	241175,241823,242263,242484,244801,252064,253775,254035,254550,255373,255709,256005,257054,258769,259662	ENSMUST00000029700	ENSMUSG00000028064	Sema4a	protein_coding
chr3	-	239885	245062	5	239885,241726,242106,242366,244621	241175,241823,242263,242484,245062	ENSMUST00000156108	ENSMUSG00000028064	Sema4a	protein_coding
