#chrom	strand	txStart	txEnd	exonCount	exonStarts	exonEnds	transcriptID	geneID	geneSymbol	biotype
chr2	+	289570	298675	6	289570,290837,293504,295494,296534,298654	289635,290923,293548,295568,296638,298675	ENSMUST00000153771	ENSMUSG00000049897	Stkld1	protein_coding
chr2	+	289592	309019	19	289592,290815,293504,295494,296534,298654,299400,300965,301287,302120,302767,304835,305548,306077,306943,307145,308174,308479,308780	289635,290923,293548,295568,296638,298724,299515,301083,301450,302250,302850,304951,305688,306205,307071,307273,308314,308558,309019	ENSMUST00000055406	ENSMUSG00000049897	Stkld1	protein_coding
chr2	-	309086	319909	8	309086,311018,311812,314002,315747,316126,317906,319575	310119,311092,311886,314090,315940,316263,318246,319909	ENSMUST00000064244	ENSMUSG00000052406	Rexo4	protein_coding
chr2	-	309089	319909	8	309089,311018,311812,314002,315747,316126,317906,319575	310119,311092,311886,314090,315940,316263,318246,319909	ENSMUST00000114020	ENSMUSG00000052406	Rexo4	protein_coding
chr2	-	309849	312109	3	309849,311018,311812	310119,311092,312109	ENSMUST00000123126	ENSMUSG00000052406	Rexo4	protein_coding
chr2	-	309951	311207	2	309951,311018	310119,311207	ENSMUST00000145546	ENSMUSG00000052406	Rexo4	protein_coding
chr2	-	310064	319802	7	310064,311018,314002,315747,316126,317906,319575	310119,311092,314090,315940,316263,318246,319802	ENSMUST00000136710	ENSMUSG00000052406	Rexo4	protein_coding
chr2	-	310524	311842	2	310524,311812	311092,311842	ENSMUST00000139635	ENSMUSG00000052406	Rexo4	protein_coding
chr2	-	311856	319801	4	311856,316126,317906,319575	311886,316263,318246,319801	ENSMUST00000135752	ENSMUSG00000052406	Rexo4	protein_coding
chr2	-	313559	315789	2	313559,315747	314090,315789	ENSMUST00000128130	ENSMUSG00000052406	Rexo4	protein_coding
chr2	-	318402	319847	2	318402,319575	318507,319847	ENSMUST00000128401	ENSMUSG00000052406	Rexo4	protein_coding
chr2	+	328939	354103	24	328939,329452,331145,333489,333822,334074,336592,337186,338547,339371,339623,340946,342049,342512,343862,344761,345833,346049,346785,348398,349430,352046,352258,353813	329176,329521,331293,333572,333946,334220,336738,337348,338651,339522,339686,341072,342197,342632,343942,344942,345968,346178,346970,348590,349553,352175,352437,354103	ENSMUST00000014996	ENSMUSG00000014852	Adamts13	protein_coding
chr2	+	329016	365151	29	329016,329452,331145,333489,333822,334074,336592,337186,338547,339371,339623,340946,342049,342512,343862,344761,345833,346049,346785,348398,349430,352046,352258,360267,360689,361700,362145,364056,364779	329176,329521,331293,333572,333946,334220,336738,337348,338651,339522,339686,341072,342197,342632,343942,344942,345968,346178,346970,348590,349553,352175,352437,360471,361001,361846,362321,364240,365151	ENSMUST00000102891	ENSMUSG00000014852	Adamts13	protein_coding
chr2	+	362094	364968	3	362094,364056,364779	362321,364240,364968	ENSMUST00000147216	ENSMUSG00000014852	Adamts13	protein_coding
chr2	+	365449	372372	4	365449,369616,371007,371466	365628,369688,371132,372372	ENSMUST00000114005	ENSMUSG00000015488	Cacfd1	protein_coding
chr2	+	365449	372947	3	365449,369616,371007	365628,369688,372947	ENSMUST00000114004	ENSMUSG00000015488	Cacfd1	protein_coding
chr2	+	365449	376623	6	365449,369616,371007,373896,374411,375555	365628,369688,371132,374003,374502,376623	ENSMUST00000114006	ENSMUSG00000015488	Cacfd1	protein_coding
chr2	+	365449	376623	5	365449,369616,371007,373896,374411	365628,369688,371132,374003,376623	ENSMUST00000114007	ENSMUSG00000015488	Cacfd1	protein_coding
chr2	+	365536	373944	5	365536,369616,371007,372602,373896	365628,369688,371132,372675,373944	ENSMUST00000133126	ENSMUSG00000015488	Cacfd1	protein_coding
chr2	+	365605	371426	4	365605,368950,369616,371007	365628,369077,369688,371426	ENSMUST00000133807	ENSMUSG00000015488	Cacfd1	protein_coding
chr2	+	366116	375832	6	366116,369616,371007,373896,374411,375555	366165,369688,371132,374003,374502,375832	ENSMUST00000114003	ENSMUSG00000015488	Cacfd1	protein_coding
chr2	+	371106	372958	2	371106,372602	371132,372958	ENSMUST00000145290	ENSMUSG00000015488	Cacfd1	protein_coding
chr2	-	376897	383443	9	376897,378253,379069,379717,380119,380757,381435,382675,383351	377603,378398,379177,379869,380327,380856,381641,382837,383443	ENSMUST00000102890	ENSMUSG00000036067	Slc2a6	protein_coding
chr2	-	376897	383456	9	376897,378253,378622,379717,380119,380757,381435,382675,383351	377603,378398,379177,379869,380327,380856,381641,382837,383456	ENSMUST00000145742	ENSMUSG00000036067	Slc2a6	protein_coding
chr2	-	376897	383480	7	376897,378253,378622,379069,380757,381435,383351	377603,378398,378783,380327,380856,381641,383480	ENSMUST00000129835	ENSMUSG00000036067	Slc2a6	protein_coding
chr2	-	376897	383532	10	376897,378253,378622,379069,379717,380119,380757,381435,382675,383351	377603,378398,378783,379177,379869,380327,380856,381641,382837,383532	ENSMUST00000045702	ENSMUSG00000036067	Slc2a6	protein_coding
chr2	-	379602	381525	4	379602,380119,380757,381435	379869,380327,380856,381525	ENSMUST00000135725	ENSMUSG00000036067	Slc2a6	protein_coding
chr2	-	381622	383525	3	381622,382675,383351	381641,382822,383525	ENSMUST00000153388	ENSMUSG00000036067	Slc2a6	protein_coding
chr2	+	390214	391091	1	390214	391091	ENSMUST00000119562	ENSMUSG00000083335	Gm13397	processed_pseudogene
chr2	+	392819	396387	2	392819,393614	392881,396387	ENSMUST00000149378	ENSMUSG00000087364	Gm13398	antisense
chr2	-	417170	427713	5	417170,418236,421825,422887,427415	417871,418352,421973,423001,427713	ENSMUST00000009358	ENSMUSG00000009214	Mymk	protein_coding
chr2	-	417172	423402	5	417172,418236,421825,422887,423274	417871,418352,421973,423001,423402	ENSMUST00000163967	ENSMUSG00000009214	Mymk	protein_coding
chr2	+	434913	464515	19	434913,437238,437916,438734,439530,440311,440585,442745,445118,449067,450937,454140,457141,458303,458600,459402,460283,462929,463855	435107,437328,438058,438809,439632,440456,440708,442825,445293,449424,451306,454237,457267,458516,458755,459572,460459,463073,464515	ENSMUST00000091233	ENSMUSG00000036040	Adamtsl2	protein_coding
chr2	+	452830	464509	7	452830,458303,458600,459402,460283,462929,463855	457267,458516,458755,459572,460459,463073,464509	ENSMUST00000169787	ENSMUSG00000036040	Adamtsl2	protein_coding
chr2	+	453577	454192	2	453577,454140	453873,454192	ENSMUST00000143246	ENSMUSG00000036040	Adamtsl2	protein_coding
chr2	+	459320	462940	3	459320,460283,462929	459572,460459,462940	ENSMUST00000130600	ENSMUSG00000036040	Adamtsl2	protein_coding
chr2	+	460197	464515	3	460197,462929,463855	460459,463073,464515	ENSMUST00000139633	ENSMUSG00000036040	Adamtsl2	protein_coding
chr2	-	465914	498025	3	465914,469082,497694	468424,469197,498025	ENSMUST00000151224	ENSMUSG00000009216	Fam163b	protein_coding
chr2	-	500432	518237	7	500432,508245,512430,515783,516782,517120,517743	503039,508472,512584,515913,516912,517391,518237	ENSMUST00000150024	ENSMUSG00000085008	Dbhos	antisense
chr2	+	520767	538734	12	520767,523707,525846,526846,528238,530349,532842,533248,533722,536511,537005,538200	521400,523853,526103,527022,528340,530515,532985,533286,533781,536638,537164,538734	ENSMUST00000000910	ENSMUSG00000000889	Dbh	protein_coding
chr2	+	532627	532906	2	532627,532842	532766,532906	ENSMUST00000155290	ENSMUSG00000000889	Dbh	protein_coding
chr2	-	543927	588231	13	543927,547413,552183,553063,566545,570572,576177,580503,582611,583778,585972,586305,588107	545178,547548,552351,553225,566638,570719,576315,580616,582694,583919,586062,586391,588231	ENSMUST00000091224	ENSMUSG00000009614	Sardh	protein_coding
chr2	-	543927	602800	21	543927,547413,552183,553063,566545,570572,574332,576177,580503,582611,583778,585972,586305,589825,591012,594901,595149,596920,598236,599703,602187	545178,547548,552351,553225,566638,570719,574445,576315,580616,582694,583919,586062,586391,589954,591116,595001,595272,597099,598414,600057,602800	ENSMUST00000102886	ENSMUSG00000009614	Sardh	protein_coding
chr2	-	544731	547794	2	544731,547413	545178,547794	ENSMUST00000142136	ENSMUSG00000009614	Sardh	protein_coding
chr2	-	544916	565471	5	544916,547413,552183,553063,565433	545178,547548,552351,553225,565471	ENSMUST00000156434	ENSMUSG00000009614	Sardh	protein_coding
chr2	-	552242	574518	5	552242,553063,566545,570572,574332	552351,553225,566638,570719,574518	ENSMUST00000127805	ENSMUSG00000009614	Sardh	protein_coding
chr2	-	566590	571166	3	566590,570572,571012	566638,570719,571166	ENSMUST00000147089	ENSMUSG00000009614	Sardh	protein_coding
chr2	-	566626	580726	4	566626,570572,576177,580503	566638,570719,576315,580726	ENSMUST00000144448	ENSMUSG00000009614	Sardh	protein_coding
chr2	-	597003	602382	5	597003,598236,599703,602187,602333	597099,598414,600057,602236,602382	ENSMUST00000149733	ENSMUSG00000009614	Sardh	protein_coding
chr2	-	597021	603871	5	597021,598236,599703,602187,603776	597099,598414,600057,602236,603871	ENSMUST00000139312	ENSMUSG00000009614	Sardh	protein_coding
chr2	-	599820	602948	3	599820,602187,602882	600057,602236,602948	ENSMUST00000129975	ENSMUSG00000009614	Sardh	protein_coding
chr2	+	544916	590244	2	544916,590168	545103,590244	ENSMUST00000170435	ENSMUSG00000091192	Sardhos	antisense
chr2	-	617638	782446	30	617638,622764,623685,624433,624655,625662,627309,629222,630534,632750,634131,634725,637435,637823,638843,640373,641167,641973,644140,646884,647343,648204,651657,653202,654908,655964,657542,674462,692214,781810	619745,622918,623771,624556,624739,625749,627425,629274,630608,632877,634152,634741,637523,637924,638952,640387,641299,642058,644226,646952,647438,648303,651757,653270,655006,655978,657644,674530,692272,782446	ENSMUST00000185188	ENSMUSG00000009621	Vav2	protein_coding
chr2	-	617638	782567	28	617638,622764,623685,624433,625662,627309,629222,630534,632750,634131,634725,637435,637823,638843,641167,641973,644140,646884,647343,648204,651657,653202,654908,657542,674462,692214,742024,781810	619745,622918,623771,624556,625749,627425,629274,630608,632877,634152,634741,637523,637924,638952,641299,642058,644226,646952,647438,648303,651757,653270,655006,657644,674530,692272,742140,782567	ENSMUST00000056176	ENSMUSG00000009621	Vav2	protein_coding
chr2	-	623989	632875	6	623989,625662,627309,629222,630534,632750	624556,625749,627425,629274,630608,632875	ENSMUST00000149758	ENSMUSG00000009621	Vav2	protein_coding
chr2	-	624453	634413	7	624453,625662,627309,629222,630534,632750,634131	624556,625749,627425,629274,630608,632877,634413	ENSMUST00000148067	ENSMUSG00000009621	Vav2	protein_coding
chr2	-	625115	627332	2	625115,627309	625749,627332	ENSMUST00000146843	ENSMUSG00000009621	Vav2	protein_coding
chr2	-	625115	627409	3	625115,625662,627309	625201,625749,627409	ENSMUST00000135584	ENSMUSG00000009621	Vav2	protein_coding
chr2	-	657559	700014	4	657559,674462,692214,699688	657644,674530,692272,700014	ENSMUST00000132642	ENSMUSG00000009621	Vav2	protein_coding
chr2	+	682238	686831	2	682238,686615	682305,686831	ENSMUST00000156020	ENSMUSG00000086669	AA645442	antisense
chr2	+	757386	757485	1	757386	757485	ENSMUST00000102409	ENSMUSG00000076364	Gm24049	miRNA
chr2	+	797858	799755	1	797858	799755	ENSMUST00000209765	ENSMUSG00000109946	Brd3os	protein_coding
chr2	+	798037	798638	2	798037,798446	798352,798638	ENSMUST00000209262	ENSMUSG00000109946	Brd3os	protein_coding
chr2	-	801113	830932	12	801113,804735,805791,808367,809847,812443,814991,817063,817955,818989,819423,830676	804114,804860,806083,808608,810038,812571,815362,817277,818102,819126,819727,830932	ENSMUST00000028282	ENSMUSG00000026918	Brd3	protein_coding
chr2	-	801113	831220	12	801113,804735,805791,808367,809847,812443,814991,817063,817955,818989,819423,831111	804114,804860,806083,808608,810038,812571,815362,817277,818102,819126,819727,831220	ENSMUST00000077737	ENSMUSG00000026918	Brd3	protein_coding
chr2	-	801134	831207	13	801134,804735,805791,808367,808934,809847,812443,814991,817063,817955,818989,819423,831111	804114,804860,806083,808608,808984,810038,812571,815362,817277,818102,819126,819727,831207	ENSMUST00000113941	ENSMUSG00000026918	Brd3	protein_coding
chr2	-	803377	819650	12	803377,803934,804735,805791,808367,809847,812443,814991,817063,817955,818989,819423	803903,804114,804860,806083,808608,810038,812571,815362,817277,818102,819126,819650	ENSMUST00000164296	ENSMUSG00000026918	Brd3	protein_coding
chr2	-	804803	831188	12	804803,805791,808367,808934,809847,812443,814991,817063,817955,818989,819423,831111	804860,806083,808608,808984,810038,812571,815362,817277,818102,819126,819727,831188	ENSMUST00000138693	ENSMUSG00000026918	Brd3	protein_coding
chr2	-	804803	863196	12	804803,805791,808367,808934,809847,812443,814991,817063,817955,818989,819423,863024	804860,806083,808608,808984,810038,812571,815362,817277,818102,819126,819727,863196	ENSMUST00000154316	ENSMUSG00000026918	Brd3	protein_coding
chr2	-	808530	831187	8	808530,812443,814991,817063,817955,818989,819423,831111	810038,812571,815362,817277,818102,819126,819727,831187	ENSMUST00000130932	ENSMUSG00000026918	Brd3	protein_coding
chr2	-	819065	831141	4	819065,819423,828110,831111	819126,819727,828148,831141	ENSMUST00000147736	ENSMUSG00000026918	Brd3	protein_coding
chr2	-	819426	820116	2	819426,819856	819727,820116	ENSMUST00000144758	ENSMUSG00000026918	Brd3	protein_coding
chr2	-	819533	830715	2	819533,830580	819727,830715	ENSMUST00000126059	ENSMUSG00000026918	Brd3	protein_coding
chr2	-	806083	806164	1	806083	806164	ENSMUST00000183455	ENSMUSG00000098812	Mir7578	miRNA
chr2	+	870691	876187	5	870691,874163,874883,875277,875861	870814,874326,874991,875350,876187	ENSMUST00000144315	ENSMUSG00000026917	Wdr5	protein_coding
chr2	+	870691	892069	14	870691,874163,874883,875277,875861,876107,876362,880640,883808,887173,888527,888871,889302,890291	870814,874326,874991,875350,875950,876196,876445,880695,883854,887248,888560,888945,889389,892069	ENSMUST00000113952	ENSMUSG00000026917	Wdr5	protein_coding
chr2	+	875295	890577	12	875295,875861,876107,876362,880640,883808,886486,887173,888527,888871,889302,890291	875350,875950,876196,876445,880695,883854,886533,887248,888560,888945,889389,890577	ENSMUST00000140396	ENSMUSG00000026917	Wdr5	protein_coding
chr2	+	883306	888889	4	883306,887173,888527,888871	883854,887248,888560,888889	ENSMUST00000125088	ENSMUSG00000026917	Wdr5	protein_coding
chr2	-	895339	895464	1	895339	895464	ENSMUST00000116888	ENSMUSG00000080538	Gm25541	snRNA
chr2	+	895960	898896	2	895960,898263	896128,898896	ENSMUST00000142511	ENSMUSG00000085929	Gm13421	processed_transcript
chr2	+	895963	898719	2	895963,898263	896054,898719	ENSMUST00000132898	ENSMUSG00000085929	Gm13421	processed_transcript
chr3	-	3025	8518	2	3025,8487	5650,8518	ENSMUST00000181021	ENSMUSG00000097280	AI849053	lincRNA
chr3	+	4546	7404	2	4546,5433	5152,7404	ENSMUST00000181406	ENSMUSG00000097428	AW047730	processed_transcript
chr3	+	4558	7404	2	4558,7016	5152,7404	ENSMUST00000180555	ENSMUSG00000097428	AW047730	processed_transcript
chr3	+	10736	15218	2	10736,13558	11277,15218	ENSMUST00000181134	ENSMUSG00000097156	Gm3764	lincRNA
chr3	+	10749	29361	6	10749,13558,25026,26893,28191,29315	11277,13639,25207,26977,28358,29361	ENSMUST00000181550	ENSMUSG00000097156	Gm3764	lincRNA
chr3	+	11235	29918	5	11235,13558,24879,28191,29867	11277,13639,24973,28358,29918	ENSMUST00000180582	ENSMUSG00000097156	Gm3764	lincRNA
chr3	+	13395	28211	3	13395,25026,28188	13639,25207,28211	ENSMUST00000181636	ENSMUSG00000097156	Gm3764	lincRNA
chr3	+	18408	25783	2	18408,24879	18590,25783	ENSMUST00000181356	ENSMUSG00000097156	Gm3764	lincRNA
chr3	+	18418	29969	5	18418,25026,26893,28191,29867	18590,25207,26977,28358,29969	ENSMUST00000181396	ENSMUSG00000097156	Gm3764	lincRNA
chr3	+	26587	28225	2	26587,28191	26977,28225	ENSMUST00000181622	ENSMUSG00000097156	Gm3764	lincRNA
chr3	+	28203	33882	5	28203,29867,31289,32935,33608	28358,29969,31591,33288,33882	ENSMUST00000180635	ENSMUSG00000097156	Gm3764	lincRNA
chr3	+	29856	31933	2	29856,31289	29969,31933	ENSMUST00000180984	ENSMUSG00000097156	Gm3764	lincRNA
chr3	+	32491	33693	3	32491,32935,33608	32623,33288,33693	ENSMUST00000180478	ENSMUSG00000097156	Gm3764	lincRNA
chr3	+	32706	33882	2	32706,33608	33288,33882	ENSMUST00000181361	ENSMUSG00000097156	Gm3764	lincRNA
chr3	+	19094	19180	1	19094	19180	ENSMUST00000175247	ENSMUSG00000092988	Mir3093	miRNA
chr3	-	19512	19619	1	19512	19619	ENSMUST00000175135	ENSMUSG00000092876	Gm25641	miRNA
chr3	+	19521	19609	1	19521	19609	ENSMUST00000199907	ENSMUSG00000106493	Mir9-1	miRNA
chr3	-	46797	58632	10	46797,47516,48448,49056,49359,49738,51355,51610,52200,58392	47371,47589,48569,49189,49496,49904,51502,51760,52386,58632	ENSMUST00000171887	ENSMUSG00000104445	Rhbg	protein_coding
chr3	-	47303	91133	10	47303,47516,48448,49056,49359,49738,51355,51610,52200,91021	47371,47589,48569,49189,49496,49904,51502,51760,52386,91133	ENSMUST00000165196	ENSMUSG00000103766	Gm38392	protein_coding
chr3	-	49118	91133	8	49118,49359,49738,51355,51610,52200,83855,91021	49189,49496,49904,51502,51760,52386,84075,91133	ENSMUST00000163277	ENSMUSG00000103766	Gm38392	protein_coding
chr3	-	86680	100922	4	86680,91021,99314,100747	86907,91140,99373,100922	ENSMUST00000107556	ENSMUSG00000010538	Tsacc	protein_coding
chr3	-	86683	100761	4	86683,91021,99314,100686	86907,91140,99373,100761	ENSMUST00000010682	ENSMUSG00000010538	Tsacc	protein_coding
chr3	-	98847	100819	2	98847,100747	99373,100819	ENSMUST00000123536	ENSMUSG00000010538	Tsacc	protein_coding
chr3	-	88530	88676	1	88530	88676	ENSMUST00000195161	ENSMUSG00000103574	Gm37116	processed_pseudogene
chr3	+	101039	125692	14	101039,103265,104723,104852,106691,108936,113084,115598,117167,117481,122271,124385,124939,125369	101189,103326,104773,104914,106787,109053,113272,115747,117299,117562,122451,124630,125070,125692	ENSMUST00000001452	ENSMUSG00000001416	Cct3	protein_coding
chr3	+	101040	102870	1	101040	102870	ENSMUST00000193666	ENSMUSG00000001416	Cct3	protein_coding
chr3	+	101046	125432	12	101046,103265,106691,108936,113084,115598,117016,117481,122271,124385,124939,125369	101189,104914,106787,109053,113272,115747,117299,117562,122451,124630,125070,125432	ENSMUST00000167000	ENSMUSG00000001416	Cct3	protein_coding
chr3	+	101049	118332	9	101049,103265,104723,106691,108936,113084,115598,117167,117481	101189,103326,104914,106787,109053,113272,115747,117299,118332	ENSMUST00000164783	ENSMUSG00000001416	Cct3	protein_coding
chr3	+	101076	125432	12	101076,103265,104723,106691,108936,113084,115598,117167,117481,122271,124385,124939	101189,103326,104914,106787,109053,113272,115747,117299,117562,122451,124630,125432	ENSMUST00000167718	ENSMUSG00000001416	Cct3	protein_coding
chr3	+	101097	125691	12	101097,103265,106691,108936,113084,115598,117167,117481,122271,124385,124939,125369	101189,103326,106787,109053,113272,115747,117299,117562,122451,124630,125070,125691	ENSMUST00000164166	ENSMUSG00000001416	Cct3	protein_coding
chr3	+	101111	125432	13	101111,103265,104723,104852,106691,108936,113084,115598,117167,117481,122271,124385,124939	101189,103326,104773,104914,106787,109053,113272,115747,117299,117562,122451,124630,125432	ENSMUST00000168062	ENSMUSG00000001416	Cct3	protein_coding
chr3	+	106761	124575	7	106761,108936,113084,117167,117481,122271,124385	106787,109053,113272,117299,117562,122451,124575	ENSMUST00000163735	ENSMUSG00000001416	Cct3	protein_coding
chr3	+	124920	125689	2	124920,125369	125070,125689	ENSMUST00000164122	ENSMUSG00000001416	Cct3	protein_coding
chr3	+	124973	125690	3	124973,125235,125369	125070,125288,125690	ENSMUST00000168971	ENSMUSG00000001416	Cct3	protein_coding
chr3	+	128948	135238	6	128948,129602,130040,130336,131782,132128	129126,129856,130237,130554,132038,135238	ENSMUST00000177005	ENSMUSG00000001418	Glmp	protein_coding
chr3	+	128980	133436	1	128980	133436	ENSMUST00000193646	ENSMUSG00000001418	Glmp	protein_coding
chr3	+	128983	130503	3	128983,129602,130336	129126,130237,130503	ENSMUST00000153716	ENSMUSG00000001418	Glmp	protein_coding
chr3	+	128985	131512	2	128985,130336	130237,131512	ENSMUST00000152801	ENSMUSG00000001418	Glmp	protein_coding
chr3	+	128997	130392	4	128997,129856,130040,130336	129126,129940,130237,130392	ENSMUST00000131666	ENSMUSG00000001418	Glmp	protein_coding
chr3	+	129007	132288	3	129007,129602,132217	129126,129856,132288	ENSMUST00000176519	ENSMUSG00000001418	Glmp	protein_coding
chr3	+	129007	132293	5	129007,129602,130336,131782,132128	129126,129856,130554,132038,132293	ENSMUST00000001454	ENSMUSG00000001418	Glmp	protein_coding
chr3	+	129007	132293	5	129007,130040,130336,131782,132128	129126,130237,130554,132038,132293	ENSMUST00000176425	ENSMUSG00000001418	Glmp	protein_coding
chr3	+	129969	132243	4	129969,130336,131782,132128	130237,130554,132038,132243	ENSMUST00000140039	ENSMUSG00000001418	Glmp	protein_coding
chr3	+	131998	132506	2	131998,132101	132038,132506	ENSMUST00000154381	ENSMUSG00000001418	Glmp	protein_coding
chr3	-	132580	138429	4	132580,136365,136817,138307	133857,136578,137607,138429	ENSMUST00000001456	ENSMUSG00000001420	Tmem79	protein_coding
chr3	-	132971	138193	4	132971,136365,136817,138033	133857,136578,137607,138193	ENSMUST00000107553	ENSMUSG00000001420	Tmem79	protein_coding
chr3	-	132972	138379	4	132972,136365,136817,138307	133857,136578,137706,138379	ENSMUST00000107552	ENSMUSG00000001420	Tmem79	protein_coding
chr3	-	137063	140072	2	137063,139827	137607,140072	ENSMUST00000193872	ENSMUSG00000001420	Tmem79	protein_coding
chr3	+	140184	166262	22	140184,145782,146365,146804,149287,150369,151442,153066,153300,153940,154621,154903,156887,157800,158456,159502,162577,162951,163472,164255,164678,164949	140421,145880,146488,146960,149376,150458,151520,153191,153368,154148,154758,155505,157062,157875,158631,159660,162636,163110,163562,164329,164816,166262	ENSMUST00000001451	ENSMUSG00000001415	Smg5	protein_coding
chr3	+	140235	156653	12	140235,145782,146365,146804,149287,150369,151442,153066,153300,153940,154621,154903	140421,145880,146488,146960,149376,150458,151520,153191,153368,154148,154758,156653	ENSMUST00000192057	ENSMUSG00000001415	Smg5	protein_coding
chr3	+	140289	147240	5	140289,145782,146365,146447,146804	140421,145880,146404,146488,147240	ENSMUST00000194942	ENSMUSG00000001415	Smg5	protein_coding
chr3	+	144644	151520	7	144644,145782,146365,146804,149287,150369,151442	144782,145880,146488,146960,149376,150458,151520	ENSMUST00000193007	ENSMUSG00000001415	Smg5	protein_coding
chr3	+	146365	154655	9	146365,146804,149287,150369,151442,153035,153300,153940,154621	146488,146960,149376,150458,151520,153191,153368,154148,154655	ENSMUST00000192009	ENSMUSG00000001415	Smg5	protein_coding
chr3	+	156415	158561	3	156415,157800,158456	157062,157875,158561	ENSMUST00000193097	ENSMUSG00000001415	Smg5	protein_coding
chr3	+	162118	163561	3	162118,162951,163472	162636,163110,163561	ENSMUST00000192377	ENSMUSG00000001415	Smg5	protein_coding
chr3	+	162271	165194	7	162271,162577,162951,163472,164255,164678,164949	162332,162636,163110,163562,164329,164816,165194	ENSMUST00000193224	ENSMUSG00000001415	Smg5	protein_coding
chr3	+	164460	165015	2	164460,164949	164816,165015	ENSMUST00000194359	ENSMUSG00000001415	Smg5	protein_coding
chr3	+	168508	171957	6	168508,168952,169599,170829,171143,171613	168547,169027,169726,170925,171293,171957	ENSMUST00000147948	ENSMUSG00000041423	Paqr6	protein_coding
chr3	+	168513	172465	8	168513,168952,169599,169806,170084,170829,171143,171613	168547,169027,169726,170008,170210,170925,171293,172465	ENSMUST00000147991	ENSMUSG00000041423	Paqr6	protein_coding
chr3	+	168515	171167	8	168515,168952,169151,169599,169806,170084,170829,171143	168547,169027,169226,169726,170008,170210,170925,171167	ENSMUST00000149640	ENSMUSG00000041423	Paqr6	protein_coding
chr3	+	168517	169726	2	168517,168952	168547,169726	ENSMUST00000123200	ENSMUSG00000041423	Paqr6	protein_coding
chr3	+	170646	172465	3	170646,171143,171613	170925,171293,172465	ENSMUST00000147818	ENSMUSG00000041423	Paqr6	protein_coding
chr3	-	172540	176667	7	172540,173019,173220,173397,174052,175298,176463	172812,173076,173252,173532,174287,175403,176667	ENSMUST00000107543	ENSMUSG00000074489	Bglap3	protein_coding
chr3	-	172544	173505	2	172544,173397	173252,173505	ENSMUST00000152477	ENSMUSG00000074489	Bglap3	protein_coding
chr3	-	172544	173646	3	172544,173220,173397	173076,173252,173646	ENSMUST00000140259	ENSMUSG00000074489	Bglap3	protein_coding
chr3	-	172546	173755	4	172546,173019,173220,173397	172812,173076,173252,173755	ENSMUST00000075523	ENSMUSG00000074489	Bglap3	protein_coding
chr3	-	172546	176667	6	172546,173019,173220,173397,174052,176463	172812,173076,173252,173532,175403,176667	ENSMUST00000107542	ENSMUSG00000074489	Bglap3	protein_coding
chr3	+	179947	180999	3	179947,180263,180728	180045,180413,180999	ENSMUST00000179946	ENSMUSG00000096792	Gm21956	unprocessed_pseudogene
chr3	-	181660	182623	4	181660,182133,182334,182511	181926,182190,182366,182623	ENSMUST00000098956	ENSMUSG00000074486	Bglap2	protein_coding
chr3	+	185696	186768	3	185696,186023,186497	185814,186173,186768	ENSMUST00000107540	ENSMUSG00000078691	Gm6821	unprocessed_pseudogene
chr3	-	187425	188357	4	187425,187898,188099,188276	187691,187955,188131,188357	ENSMUST00000076048	ENSMUSG00000074483	Bglap	protein_coding
chr3	-	187751	188388	3	187751,188099,188276	187955,188131,188388	ENSMUST00000128732	ENSMUSG00000074483	Bglap	protein_coding
chr3	-	198067	214250	3	198067,199829,214080	198494,200024,214250	ENSMUST00000193338	ENSMUSG00000028066	Pmf1	protein_coding
chr3	-	198067	214255	5	198067,199829,203059,203635,214080	198494,200024,203159,203740,214255	ENSMUST00000056370	ENSMUSG00000028066	Pmf1	protein_coding
chr3	-	198303	214189	6	198303,199638,199829,203059,203635,214080	198494,199734,200024,203159,203740,214189	ENSMUST00000192365	ENSMUSG00000028066	Pmf1	protein_coding
chr3	-	199667	200644	1	199667	200644	ENSMUST00000195899	ENSMUSG00000028066	Pmf1	protein_coding
chr3	-	199992	214210	4	199992,203059,203635,214080	200024,203228,203740,214210	ENSMUST00000192909	ENSMUSG00000028066	Pmf1	protein_coding
chr3	-	201289	203634	1	201289	203634	ENSMUST00000198774	ENSMUSG00000028066	Pmf1	protein_coding
chr3	-	203457	214232	2	203457,214080	203740,214232	ENSMUST00000191622	ENSMUSG00000028066	Pmf1	protein_coding
chr3	-	214422	229035	3	214422,224429,228656	216825,225066,229035	ENSMUST00000168755	ENSMUSG00000050144	Slc25a44	protein_coding
chr3	-	214422	229036	4	214422,219916,224429,228774	216825,220043,225066,229036	ENSMUST00000193433	ENSMUSG00000050144	Slc25a44	protein_coding
chr3	-	214423	229040	4	214423,219916,224429,228702	216825,220043,225066,229040	ENSMUST00000195657	ENSMUSG00000050144	Slc25a44	protein_coding
chr3	-	214423	229067	4	214423,219916,224429,228656	216825,220043,225066,229067	ENSMUST00000057935	ENSMUSG00000050144	Slc25a44	protein_coding
chr3	+	232864	233323	1	232864	233323	ENSMUST00000199370	ENSMUSG00000106568	Gm42814	processed_pseudogene
chr3	-	239887	259669	15	239887,241731,242111,242371,244626,251919,253608,253916,254439,255273,255616,255948,256901,258609,259478	241180,241828,242268,242489,244806,252069,253780,254040,254555,255378,255714,256012,257061,258776,259669	ENSMUST00000029700	ENSMUSG00000028064	Sema4a	protein_coding
chr3	-	239890	245067	5	239890,241731,242111,242371,244626	241180,241828,242268,242489,245067	ENSMUST00000156108	ENSMUSG00000028064	Sema4a	protein_coding
