#chrom	strand	txStart	txEnd	exonCount	exonStarts	exonEnds	transcriptID	geneID	geneSymbol	biotype
chr2	+	289570	298675	6	289570,290837,293504,295494,296534,298654	289635,290923,293548,295568,296638,298675	ENSMUST00000153771	ENSMUSG00000049897	Stkld1	protein_coding
chr2	+	289592	309019	19	289592,290815,293504,295494,296534,298654,299400,300965,301287,302120,302767,304835,305548,306077,306943,307145,308174,308479,308780	289635,290923,293548,295568,296638,298724,299515,301083,301450,302250,302850,304951,305688,306205,307071,307273,308314,308558,309019	ENSMUST00000055406	ENSMUSG00000049897	Stkld1	protein_coding
chr2	-	309086	319911	8	309086,311018,311812,314004,315749,316128,317908,319577	310119,311092,311888,314092,315942,316265,318248,319911	ENSMUST00000064244	ENSMUSG00000052406	Rexo4	protein_coding
chr2	-	309089	319911	8	309089,311018,311812,314004,315749,316128,317908,319577	310119,311092,311888,314092,315942,316265,318248,319911	ENSMUST00000114020	ENSMUSG00000052406	Rexo4	protein_coding
chr2	-	309849	312111	3	309849,311018,311812	310119,311092,312111	ENSMUST00000123126	ENSMUSG00000052406	Rexo4	protein_coding
chr2	-	309951	311207	2	309951,311018	310119,311207	ENSMUST00000145546	ENSMUSG00000052406	Rexo4	protein_coding
chr2	-	310064	319804	7	310064,311018,314004,315749,316128,317908,319577	310119,311092,314092,315942,316265,318248,319804	ENSMUST00000136710	ENSMUSG00000052406	Rexo4	protein_coding
chr2	-	310524	311842	2	310524,311812	311092,311842	ENSMUST00000139635	ENSMUSG00000052406	Rexo4	protein_coding
chr2	-	311856	319803	4	311856,316128,317908,319577	311888,316265,318248,319803	ENSMUST00000135752	ENSMUSG00000052406	Rexo4	protein_coding
chr2	-	313561	315791	2	313561,315749	314092,315791	ENSMUST00000128130	ENSMUSG00000052406	Rexo4	protein_coding
chr2	-	318404	319849	2	318404,319577	318509,319849	ENSMUST00000128401	ENSMUSG00000052406	Rexo4	protein_coding
chr2	+	328941	354105	24	328941,329454,331147,333491,333824,334076,336594,337188,338549,339373,339625,340948,342051,342514,343864,344763,345835,346051,346787,348400,349432,352048,352260,353815	329178,329523,331295,333574,333948,334222,336740,337350,338653,339524,339688,341074,342199,342634,343944,344944,345970,346180,346972,348592,349555,352177,352439,354105	ENSMUST00000014996	ENSMUSG00000014852	Adamts13	protein_coding
chr2	+	329018	365153	29	329018,329454,331147,333491,333824,334076,336594,337188,338549,339373,339625,340948,342051,342514,343864,344763,345835,346051,346787,348400,349432,352048,352260,360269,360691,361702,362147,364058,364781	329178,329523,331295,333574,333948,334222,336740,337350,338653,339524,339688,341074,342199,342634,343944,344944,345970,346180,346972,348592,349555,352177,352439,360473,361003,361848,362323,364242,365153	ENSMUST00000102891	ENSMUSG00000014852	Adamts13	protein_coding
chr2	+	362096	364970	3	362096,364058,364781	362323,364242,364970	ENSMUST00000147216	ENSMUSG00000014852	Adamts13	protein_coding
chr2	+	365451	372374	4	365451,369618,371009,371468	365630,369690,371134,372374	ENSMUST00000114005	ENSMUSG00000015488	Cacfd1	protein_coding
chr2	+	365451	372949	3	365451,369618,371009	365630,369690,372949	ENSMUST00000114004	ENSMUSG00000015488	Cacfd1	protein_coding
chr2	+	365451	376614	6	365451,369618,371009,373898,374413,375546	365630,369690,371134,374005,374504,376614	ENSMUST00000114006	ENSMUSG00000015488	Cacfd1	protein_coding
chr2	+	365451	376614	5	365451,369618,371009,373898,374413	365630,369690,371134,374005,376614	ENSMUST00000114007	ENSMUSG00000015488	Cacfd1	protein_coding
chr2	+	365538	373946	5	365538,369618,371009,372604,373898	365630,369690,371134,372677,373946	ENSMUST00000133126	ENSMUSG00000015488	Cacfd1	protein_coding
chr2	+	365607	371428	4	365607,368952,369618,371009	365630,369079,369690,371428	ENSMUST00000133807	ENSMUSG00000015488	Cacfd1	protein_coding
chr2	+	366118	375823	6	366118,369618,371009,373898,374413,375546	366167,369690,371134,374005,374504,375823	ENSMUST00000114003	ENSMUSG00000015488	Cacfd1	protein_coding
chr2	+	371108	372960	2	371108,372604	371134,372960	ENSMUST00000145290	ENSMUSG00000015488	Cacfd1	protein_coding
chr2	-	376888	383434	9	376888,378244,379060,379708,380110,380748,381426,382666,383342	377594,378389,379168,379860,380318,380847,381632,382828,383434	ENSMUST00000102890	ENSMUSG00000036067	Slc2a6	protein_coding
chr2	-	376888	383447	9	376888,378244,378613,379708,380110,380748,381426,382666,383342	377594,378389,379168,379860,380318,380847,381632,382828,383447	ENSMUST00000145742	ENSMUSG00000036067	Slc2a6	protein_coding
chr2	-	376888	383471	7	376888,378244,378613,379060,380748,381426,383342	377594,378389,378774,380318,380847,381632,383471	ENSMUST00000129835	ENSMUSG00000036067	Slc2a6	protein_coding
chr2	-	376888	383523	10	376888,378244,378613,379060,379708,380110,380748,381426,382666,383342	377594,378389,378774,379168,379860,380318,380847,381632,382828,383523	ENSMUST00000045702	ENSMUSG00000036067	Slc2a6	protein_coding
chr2	-	379593	381516	4	379593,380110,380748,381426	379860,380318,380847,381516	ENSMUST00000135725	ENSMUSG00000036067	Slc2a6	protein_coding
chr2	-	381613	383516	3	381613,382666,383342	381632,382813,383516	ENSMUST00000153388	ENSMUSG00000036067	Slc2a6	protein_coding
chr2	+	390205	391082	1	390205	391082	ENSMUST00000119562	ENSMUSG00000083335	Gm13397	processed_pseudogene
chr2	+	392810	396378	2	392810,393605	392872,396378	ENSMUST00000149378	ENSMUSG00000087364	Gm13398	antisense
chr2	-	417161	427704	5	417161,418227,421816,422878,427406	417862,418343,421964,422992,427704	ENSMUST00000009358	ENSMUSG00000009214	Mymk	protein_coding
chr2	-	417163	423393	5	417163,418227,421816,422878,423265	417862,418343,421964,422992,423393	ENSMUST00000163967	ENSMUSG00000009214	Mymk	protein_coding
chr2	+	434904	464506	19	434904,437229,437907,438725,439521,440302,440576,442736,445109,449058,450928,454131,457132,458294,458591,459393,460274,462920,463846	435098,437319,438049,438800,439623,440447,440699,442816,445284,449415,451297,454228,457258,458507,458746,459563,460450,463064,464506	ENSMUST00000091233	ENSMUSG00000036040	Adamtsl2	protein_coding
chr2	+	452821	464500	7	452821,458294,458591,459393,460274,462920,463846	457258,458507,458746,459563,460450,463064,464500	ENSMUST00000169787	ENSMUSG00000036040	Adamtsl2	protein_coding
chr2	+	453568	454183	2	453568,454131	453864,454183	ENSMUST00000143246	ENSMUSG00000036040	Adamtsl2	protein_coding
chr2	+	459311	462931	3	459311,460274,462920	459563,460450,462931	ENSMUST00000130600	ENSMUSG00000036040	Adamtsl2	protein_coding
chr2	+	460188	464506	3	460188,462920,463846	460450,463064,464506	ENSMUST00000139633	ENSMUSG00000036040	Adamtsl2	protein_coding
chr2	-	465905	498016	3	465905,469073,497685	468415,469188,498016	ENSMUST00000151224	ENSMUSG00000009216	Fam163b	protein_coding
chr2	-	500423	518228	7	500423,508236,512421,515774,516773,517111,517734	503030,508463,512575,515904,516903,517382,518228	ENSMUST00000150024	ENSMUSG00000085008	Dbhos	antisense
chr2	+	520758	538725	12	520758,523698,525837,526837,528229,530340,532833,533239,533713,536502,536996,538191	521391,523844,526094,527013,528331,530506,532976,533277,533772,536629,537155,538725	ENSMUST00000000910	ENSMUSG00000000889	Dbh	protein_coding
chr2	+	532618	532897	2	532618,532833	532757,532897	ENSMUST00000155290	ENSMUSG00000000889	Dbh	protein_coding
chr2	-	543918	588222	13	543918,547404,552174,553054,566536,570563,576168,580494,582602,583769,585963,586296,588098	545169,547539,552342,553216,566629,570710,576306,580607,582685,583910,586053,586382,588222	ENSMUST00000091224	ENSMUSG00000009614	Sardh	protein_coding
chr2	-	543918	602791	21	543918,547404,552174,553054,566536,570563,574323,576168,580494,582602,583769,585963,586296,589816,591003,594892,595140,596911,598227,599694,602178	545169,547539,552342,553216,566629,570710,574436,576306,580607,582685,583910,586053,586382,589945,591107,594992,595263,597090,598405,600048,602791	ENSMUST00000102886	ENSMUSG00000009614	Sardh	protein_coding
chr2	-	544722	547785	2	544722,547404	545169,547785	ENSMUST00000142136	ENSMUSG00000009614	Sardh	protein_coding
chr2	-	544907	565462	5	544907,547404,552174,553054,565424	545169,547539,552342,553216,565462	ENSMUST00000156434	ENSMUSG00000009614	Sardh	protein_coding
chr2	-	552233	574509	5	552233,553054,566536,570563,574323	552342,553216,566629,570710,574509	ENSMUST00000127805	ENSMUSG00000009614	Sardh	protein_coding
chr2	-	566581	571157	3	566581,570563,571003	566629,570710,571157	ENSMUST00000147089	ENSMUSG00000009614	Sardh	protein_coding
chr2	-	566617	580717	4	566617,570563,576168,580494	566629,570710,576306,580717	ENSMUST00000144448	ENSMUSG00000009614	Sardh	protein_coding
chr2	-	596994	602373	5	596994,598227,599694,602178,602324	597090,598405,600048,602227,602373	ENSMUST00000149733	ENSMUSG00000009614	Sardh	protein_coding
chr2	-	597012	603862	5	597012,598227,599694,602178,603767	597090,598405,600048,602227,603862	ENSMUST00000139312	ENSMUSG00000009614	Sardh	protein_coding
chr2	-	599811	602939	3	599811,602178,602873	600048,602227,602939	ENSMUST00000129975	ENSMUSG00000009614	Sardh	protein_coding
chr2	+	544907	590235	2	544907,590159	545094,590235	ENSMUST00000170435	ENSMUSG00000091192	Sardhos	antisense
chr2	-	617629	782437	30	617629,622755,623676,624424,624646,625653,627300,629213,630525,632741,634122,634716,637426,637814,638834,640364,641158,641964,644131,646875,647334,648195,651648,653193,654899,655955,657533,674453,692205,781801	619736,622909,623762,624547,624730,625740,627416,629265,630599,632868,634143,634732,637514,637915,638943,640378,641290,642049,644217,646943,647429,648294,651748,653261,654997,655969,657635,674521,692263,782437	ENSMUST00000185188	ENSMUSG00000009621	Vav2	protein_coding
chr2	-	617629	782558	28	617629,622755,623676,624424,625653,627300,629213,630525,632741,634122,634716,637426,637814,638834,641158,641964,644131,646875,647334,648195,651648,653193,654899,657533,674453,692205,742015,781801	619736,622909,623762,624547,625740,627416,629265,630599,632868,634143,634732,637514,637915,638943,641290,642049,644217,646943,647429,648294,651748,653261,654997,657635,674521,692263,742131,782558	ENSMUST00000056176	ENSMUSG00000009621	Vav2	protein_coding
chr2	-	623980	632866	6	623980,625653,627300,629213,630525,632741	624547,625740,627416,629265,630599,632866	ENSMUST00000149758	ENSMUSG00000009621	Vav2	protein_coding
chr2	-	624444	634404	7	624444,625653,627300,629213,630525,632741,634122	624547,625740,627416,629265,630599,632868,634404	ENSMUST00000148067	ENSMUSG00000009621	Vav2	protein_coding
chr2	-	625106	627323	2	625106,627300	625740,627323	ENSMUST00000146843	ENSMUSG00000009621	Vav2	protein_coding
chr2	-	625106	627400	3	625106,625653,627300	625192,625740,627400	ENSMUST00000135584	ENSMUSG00000009621	Vav2	protein_coding
chr2	-	657550	700005	4	657550,674453,692205,699679	657635,674521,692263,700005	ENSMUST00000132642	ENSMUSG00000009621	Vav2	protein_coding
chr2	+	682229	686822	2	682229,686606	682296,686822	ENSMUST00000156020	ENSMUSG00000086669	AA645442	antisense
chr2	+	757377	757476	1	757377	757476	ENSMUST00000102409	ENSMUSG00000076364	Gm24049	miRNA
chr2	+	797849	799746	1	797849	799746	ENSMUST00000209765	ENSMUSG00000109946	Brd3os	protein_coding
chr2	+	798028	798629	2	798028,798437	798343,798629	ENSMUST00000209262	ENSMUSG00000109946	Brd3os	protein_coding
chr2	-	801104	830926	12	801104,804728,805784,808361,809841,812437,814985,817057,817949,818983,819417,830670	804107,804853,806077,808602,810032,812565,815356,817271,818096,819120,819721,830926	ENSMUST00000028282	ENSMUSG00000026918	Brd3	protein_coding
chr2	-	801104	831214	12	801104,804728,805784,808361,809841,812437,814985,817057,817949,818983,819417,831105	804107,804853,806077,808602,810032,812565,815356,817271,818096,819120,819721,831214	ENSMUST00000077737	ENSMUSG00000026918	Brd3	protein_coding
chr2	-	801125	831201	13	801125,804728,805784,808361,808928,809841,812437,814985,817057,817949,818983,819417,831105	804107,804853,806077,808602,808978,810032,812565,815356,817271,818096,819120,819721,831201	ENSMUST00000113941	ENSMUSG00000026918	Brd3	protein_coding
chr2	-	803370	819644	12	803370,803927,804728,805784,808361,809841,812437,814985,817057,817949,818983,819417	803896,804107,804853,806077,808602,810032,812565,815356,817271,818096,819120,819644	ENSMUST00000164296	ENSMUSG00000026918	Brd3	protein_coding
chr2	-	804796	831182	12	804796,805784,808361,808928,809841,812437,814985,817057,817949,818983,819417,831105	804853,806077,808602,808978,810032,812565,815356,817271,818096,819120,819721,831182	ENSMUST00000138693	ENSMUSG00000026918	Brd3	protein_coding
chr2	-	804796	863190	12	804796,805784,808361,808928,809841,812437,814985,817057,817949,818983,819417,863018	804853,806077,808602,808978,810032,812565,815356,817271,818096,819120,819721,863190	ENSMUST00000154316	ENSMUSG00000026918	Brd3	protein_coding
chr2	-	808524	831181	8	808524,812437,814985,817057,817949,818983,819417,831105	810032,812565,815356,817271,818096,819120,819721,831181	ENSMUST00000130932	ENSMUSG00000026918	Brd3	protein_coding
chr2	-	819059	831135	4	819059,819417,828104,831105	819120,819721,828142,831135	ENSMUST00000147736	ENSMUSG00000026918	Brd3	protein_coding
chr2	-	819420	820110	2	819420,819850	819721,820110	ENSMUST00000144758	ENSMUSG00000026918	Brd3	protein_coding
chr2	-	819527	830709	2	819527,830574	819721,830709	ENSMUST00000126059	ENSMUSG00000026918	Brd3	protein_coding
chr2	-	806077	806158	1	806077	806158	ENSMUST00000183455	ENSMUSG00000098812	Mir7578	miRNA
chr2	+	870685	876181	5	870685,874157,874877,875271,875855	870808,874320,874985,875344,876181	ENSMUST00000144315	ENSMUSG00000026917	Wdr5	protein_coding
chr2	+	870685	892063	14	870685,874157,874877,875271,875855,876101,876356,880634,883802,887167,888521,888865,889296,890285	870808,874320,874985,875344,875944,876190,876439,880689,883848,887242,888554,888939,889383,892063	ENSMUST00000113952	ENSMUSG00000026917	Wdr5	protein_coding
chr2	+	875289	890571	12	875289,875855,876101,876356,880634,883802,886480,887167,888521,888865,889296,890285	875344,875944,876190,876439,880689,883848,886527,887242,888554,888939,889383,890571	ENSMUST00000140396	ENSMUSG00000026917	Wdr5	protein_coding
chr2	+	883300	888883	4	883300,887167,888521,888865	883848,887242,888554,888883	ENSMUST00000125088	ENSMUSG00000026917	Wdr5	protein_coding
chr2	-	895333	895458	1	895333	895458	ENSMUST00000116888	ENSMUSG00000080538	Gm25541	snRNA
chr2	+	895954	898890	2	895954,898257	896122,898890	ENSMUST00000142511	ENSMUSG00000085929	Gm13421	processed_transcript
chr2	+	895957	898713	2	895957,898257	896048,898713	ENSMUST00000132898	ENSMUSG00000085929	Gm13421	processed_transcript
chr3	-	3025	8518	2	3025,8487	5650,8518	ENSMUST00000181021	ENSMUSG00000097280	AI849053	lincRNA
chr3	+	4546	7404	2	4546,5433	5152,7404	ENSMUST00000181406	ENSMUSG00000097428	AW047730	processed_transcript
chr3	+	4558	7404	2	4558,7016	5152,7404	ENSMUST00000180555	ENSMUSG00000097428	AW047730	processed_transcript
chr3	+	10736	15218	2	10736,13558	11277,15218	ENSMUST00000181134	ENSMUSG00000097156	Gm3764	lincRNA
chr3	+	10749	29361	6	10749,13558,25026,26893,28191,29315	11277,13639,25207,26977,28358,29361	ENSMUST00000181550	ENSMUSG00000097156	Gm3764	lincRNA
chr3	+	11235	29918	5	11235,13558,24879,28191,29867	11277,13639,24973,28358,29918	ENSMUST00000180582	ENSMUSG00000097156	Gm3764	lincRNA
chr3	+	13395	28211	3	13395,25026,28188	13639,25207,28211	ENSMUST00000181636	ENSMUSG00000097156	Gm3764	lincRNA
chr3	+	18408	25783	2	18408,24879	18590,25783	ENSMUST00000181356	ENSMUSG00000097156	Gm3764	lincRNA
chr3	+	18418	29969	5	18418,25026,26893,28191,29867	18590,25207,26977,28358,29969	ENSMUST00000181396	ENSMUSG00000097156	Gm3764	lincRNA
chr3	+	26587	28225	2	26587,28191	26977,28225	ENSMUST00000181622	ENSMUSG00000097156	Gm3764	lincRNA
chr3	+	28203	33882	5	28203,29867,31289,32935,33608	28358,29969,31591,33288,33882	ENSMUST00000180635	ENSMUSG00000097156	Gm3764	lincRNA
chr3	+	29856	31933	2	29856,31289	29969,31933	ENSMUST00000180984	ENSMUSG00000097156	Gm3764	lincRNA
chr3	+	32491	33693	3	32491,32935,33608	32623,33288,33693	ENSMUST00000180478	ENSMUSG00000097156	Gm3764	lincRNA
chr3	+	32706	33882	2	32706,33608	33288,33882	ENSMUST00000181361	ENSMUSG00000097156	Gm3764	lincRNA
chr3	+	19094	19180	1	19094	19180	ENSMUST00000175247	ENSMUSG00000092988	Mir3093	miRNA
chr3	-	19512	19619	1	19512	19619	ENSMUST00000175135	ENSMUSG00000092876	Gm25641	miRNA
chr3	+	19521	19609	1	19521	19609	ENSMUST00000199907	ENSMUSG00000106493	Mir9-1	miRNA
chr3	-	46797	58632	10	46797,47516,48448,49056,49359,49738,51355,51610,52200,58392	47371,47589,48569,49189,49496,49904,51502,51760,52386,58632	ENSMUST00000171887	ENSMUSG00000104445	Rhbg	protein_coding
chr3	-	47303	91133	10	47303,47516,48448,49056,49359,49738,51355,51610,52200,91021	47371,47589,48569,49189,49496,49904,51502,51760,52386,91133	ENSMUST00000165196	ENSMUSG00000103766	Gm38392	protein_coding
chr3	-	49118	91133	8	49118,49359,49738,51355,51610,52200,83855,91021	49189,49496,49904,51502,51760,52386,84075,91133	ENSMUST00000163277	ENSMUSG00000103766	Gm38392	protein_coding
chr3	-	86680	100922	4	86680,91021,99314,100747	86907,91140,99373,100922	ENSMUST00000107556	ENSMUSG00000010538	Tsacc	protein_coding
chr3	-	86683	100761	4	86683,91021,99314,100686	86907,91140,99373,100761	ENSMUST00000010682	ENSMUSG00000010538	Tsacc	protein_coding
chr3	-	98847	100819	2	98847,100747	99373,100819	ENSMUST00000123536	ENSMUSG00000010538	Tsacc	protein_coding
chr3	-	88530	88676	1	88530	88676	ENSMUST00000195161	ENSMUSG00000103574	Gm37116	processed_pseudogene
chr3	+	101039	125690	14	101039,103265,104723,104852,106691,108936,113084,115596,117165,117479,122269,124383,124937,125367	101189,103326,104773,104914,106787,109053,113270,115745,117297,117560,122449,124628,125068,125690	ENSMUST00000001452	ENSMUSG00000001416	Cct3	protein_coding
chr3	+	101040	102870	1	101040	102870	ENSMUST00000193666	ENSMUSG00000001416	Cct3	protein_coding
chr3	+	101046	125430	12	101046,103265,106691,108936,113084,115596,117014,117479,122269,124383,124937,125367	101189,104914,106787,109053,113270,115745,117297,117560,122449,124628,125068,125430	ENSMUST00000167000	ENSMUSG00000001416	Cct3	protein_coding
chr3	+	101049	118330	9	101049,103265,104723,106691,108936,113084,115596,117165,117479	101189,103326,104914,106787,109053,113270,115745,117297,118330	ENSMUST00000164783	ENSMUSG00000001416	Cct3	protein_coding
chr3	+	101076	125430	12	101076,103265,104723,106691,108936,113084,115596,117165,117479,122269,124383,124937	101189,103326,104914,106787,109053,113270,115745,117297,117560,122449,124628,125430	ENSMUST00000167718	ENSMUSG00000001416	Cct3	protein_coding
chr3	+	101097	125689	12	101097,103265,106691,108936,113084,115596,117165,117479,122269,124383,124937,125367	101189,103326,106787,109053,113270,115745,117297,117560,122449,124628,125068,125689	ENSMUST00000164166	ENSMUSG00000001416	Cct3	protein_coding
chr3	+	101111	125430	13	101111,103265,104723,104852,106691,108936,113084,115596,117165,117479,122269,124383,124937	101189,103326,104773,104914,106787,109053,113270,115745,117297,117560,122449,124628,125430	ENSMUST00000168062	ENSMUSG00000001416	Cct3	protein_coding
chr3	+	106761	124573	7	106761,108936,113084,117165,117479,122269,124383	106787,109053,113270,117297,117560,122449,124573	ENSMUST00000163735	ENSMUSG00000001416	Cct3	protein_coding
chr3	+	124918	125687	2	124918,125367	125068,125687	ENSMUST00000164122	ENSMUSG00000001416	Cct3	protein_coding
chr3	+	124971	125688	3	124971,125233,125367	125068,125286,125688	ENSMUST00000168971	ENSMUSG00000001416	Cct3	protein_coding
chr3	+	128946	135236	6	128946,129600,130038,130334,131780,132126	129124,129854,130235,130552,132036,135236	ENSMUST00000177005	ENSMUSG00000001418	Glmp	protein_coding
chr3	+	128978	133434	1	128978	133434	ENSMUST00000193646	ENSMUSG00000001418	Glmp	protein_coding
chr3	+	128981	130501	3	128981,129600,130334	129124,130235,130501	ENSMUST00000153716	ENSMUSG00000001418	Glmp	protein_coding
chr3	+	128983	131510	2	128983,130334	130235,131510	ENSMUST00000152801	ENSMUSG00000001418	Glmp	protein_coding
chr3	+	128995	130390	4	128995,129854,130038,130334	129124,129938,130235,130390	ENSMUST00000131666	ENSMUSG00000001418	Glmp	protein_coding
chr3	+	129005	132286	3	129005,129600,132215	129124,129854,132286	ENSMUST00000176519	ENSMUSG00000001418	Glmp	protein_coding
chr3	+	129005	132291	5	129005,129600,130334,131780,132126	129124,129854,130552,132036,132291	ENSMUST00000001454	ENSMUSG00000001418	Glmp	protein_coding
chr3	+	129005	132291	5	129005,130038,130334,131780,132126	129124,130235,130552,132036,132291	ENSMUST00000176425	ENSMUSG00000001418	Glmp	protein_coding
chr3	+	129967	132241	4	129967,130334,131780,132126	130235,130552,132036,132241	ENSMUST00000140039	ENSMUSG00000001418	Glmp	protein_coding
chr3	+	131996	132504	2	131996,132099	132036,132504	ENSMUST00000154381	ENSMUSG00000001418	Glmp	protein_coding
chr3	-	132578	138427	4	132578,136363,136815,138305	133855,136576,137605,138427	ENSMUST00000001456	ENSMUSG00000001420	Tmem79	protein_coding
chr3	-	132969	138191	4	132969,136363,136815,138031	133855,136576,137605,138191	ENSMUST00000107553	ENSMUSG00000001420	Tmem79	protein_coding
chr3	-	132970	138377	4	132970,136363,136815,138305	133855,136576,137704,138377	ENSMUST00000107552	ENSMUSG00000001420	Tmem79	protein_coding
chr3	-	137061	140071	2	137061,139826	137605,140071	ENSMUST00000193872	ENSMUSG00000001420	Tmem79	protein_coding
chr3	+	140183	166261	22	140183,145781,146364,146803,149286,150368,151441,153065,153299,153939,154620,154902,156886,157799,158455,159501,162576,162950,163471,164254,164677,164948	140420,145879,146487,146959,149375,150457,151519,153190,153367,154147,154757,155504,157061,157874,158630,159659,162635,163109,163561,164328,164815,166261	ENSMUST00000001451	ENSMUSG00000001415	Smg5	protein_coding
chr3	+	140234	156652	12	140234,145781,146364,146803,149286,150368,151441,153065,153299,153939,154620,154902	140420,145879,146487,146959,149375,150457,151519,153190,153367,154147,154757,156652	ENSMUST00000192057	ENSMUSG00000001415	Smg5	protein_coding
chr3	+	140288	147239	5	140288,145781,146364,146446,146803	140420,145879,146403,146487,147239	ENSMUST00000194942	ENSMUSG00000001415	Smg5	protein_coding
chr3	+	144643	151519	7	144643,145781,146364,146803,149286,150368,151441	144781,145879,146487,146959,149375,150457,151519	ENSMUST00000193007	ENSMUSG00000001415	Smg5	protein_coding
chr3	+	146364	154654	9	146364,146803,149286,150368,151441,153034,153299,153939,154620	146487,146959,149375,150457,151519,153190,153367,154147,154654	ENSMUST00000192009	ENSMUSG00000001415	Smg5	protein_coding
chr3	+	156414	158560	3	156414,157799,158455	157061,157874,158560	ENSMUST00000193097	ENSMUSG00000001415	Smg5	protein_coding
chr3	+	162117	163560	3	162117,162950,163471	162635,163109,163560	ENSMUST00000192377	ENSMUSG00000001415	Smg5	protein_coding
chr3	+	162270	165193	7	162270,162576,162950,163471,164254,164677,164948	162331,162635,163109,163561,164328,164815,165193	ENSMUST00000193224	ENSMUSG00000001415	Smg5	protein_coding
chr3	+	164459	165014	2	164459,164948	164815,165014	ENSMUST00000194359	ENSMUSG00000001415	Smg5	protein_coding
chr3	+	168507	171956	6	168507,168951,169598,170828,171142,171612	168546,169026,169725,170924,171292,171956	ENSMUST00000147948	ENSMUSG00000041423	Paqr6	protein_coding
chr3	+	168512	172464	8	168512,168951,169598,169805,170083,170828,171142,171612	168546,169026,169725,170007,170209,170924,171292,172464	ENSMUST00000147991	ENSMUSG00000041423	Paqr6	protein_coding
chr3	+	168514	171166	8	168514,168951,169150,169598,169805,170083,170828,171142	168546,169026,169225,169725,170007,170209,170924,171166	ENSMUST00000149640	ENSMUSG00000041423	Paqr6	protein_coding
chr3	+	168516	169725	2	168516,168951	168546,169725	ENSMUST00000123200	ENSMUSG00000041423	Paqr6	protein_coding
chr3	+	170645	172464	3	170645,171142,171612	170924,171292,172464	ENSMUST00000147818	ENSMUSG00000041423	Paqr6	protein_coding
chr3	-	172539	176666	7	172539,173018,173219,173396,174051,175297,176462	172811,173075,173251,173531,174286,175402,176666	ENSMUST00000107543	ENSMUSG00000074489	Bglap3	protein_coding
chr3	-	172543	173504	2	172543,173396	173251,173504	ENSMUST00000152477	ENSMUSG00000074489	Bglap3	protein_coding
chr3	-	172543	173645	3	172543,173219,173396	173075,173251,173645	ENSMUST00000140259	ENSMUSG00000074489	Bglap3	protein_coding
chr3	-	172545	173754	4	172545,173018,173219,173396	172811,173075,173251,173754	ENSMUST00000075523	ENSMUSG00000074489	Bglap3	protein_coding
chr3	-	172545	176666	6	172545,173018,173219,173396,174051,176462	172811,173075,173251,173531,175402,176666	ENSMUST00000107542	ENSMUSG00000074489	Bglap3	protein_coding
chr3	+	179946	180998	3	179946,180262,180727	180044,180412,180998	ENSMUST00000179946	ENSMUSG00000096792	Gm21956	unprocessed_pseudogene
chr3	-	181659	182622	4	181659,182132,182333,182510	181925,182189,182365,182622	ENSMUST00000098956	ENSMUSG00000074486	Bglap2	protein_coding
chr3	+	185695	186767	3	185695,186022,186496	185813,186172,186767	ENSMUST00000107540	ENSMUSG00000078691	Gm6821	unprocessed_pseudogene
chr3	-	187424	188356	4	187424,187897,188098,188275	187690,187954,188130,188356	ENSMUST00000076048	ENSMUSG00000074483	Bglap	protein_coding
chr3	-	187750	188387	3	187750,188098,188275	187954,188130,188387	ENSMUST00000128732	ENSMUSG00000074483	Bglap	protein_coding
chr3	-	198066	214249	3	198066,199828,214079	198493,200023,214249	ENSMUST00000193338	ENSMUSG00000028066	Pmf1	protein_coding
chr3	-	198066	214254	5	198066,199828,203058,203634,214079	198493,200023,203158,203739,214254	ENSMUST00000056370	ENSMUSG00000028066	Pmf1	protein_coding
chr3	-	198302	214188	6	198302,199637,199828,203058,203634,214079	198493,199733,200023,203158,203739,214188	ENSMUST00000192365	ENSMUSG00000028066	Pmf1	protein_coding
chr3	-	199666	200643	1	199666	200643	ENSMUST00000195899	ENSMUSG00000028066	Pmf1	protein_coding
chr3	-	199991	214209	4	199991,203058,203634,214079	200023,203227,203739,214209	ENSMUST00000192909	ENSMUSG00000028066	Pmf1	protein_coding
chr3	-	201288	203633	1	201288	203633	ENSMUST00000198774	ENSMUSG00000028066	Pmf1	protein_coding
chr3	-	203456	214231	2	203456,214079	203739,214231	ENSMUST00000191622	ENSMUSG00000028066	Pmf1	protein_coding
chr3	-	214421	229028	3	214421,224422,228649	216818,225059,229028	ENSMUST00000168755	ENSMUSG00000050144	Slc25a44	protein_coding
chr3	-	214421	229029	4	214421,219909,224422,228767	216818,220036,225059,229029	ENSMUST00000193433	ENSMUSG00000050144	Slc25a44	protein_coding
chr3	-	214422	229033	4	214422,219909,224422,228695	216818,220036,225059,229033	ENSMUST00000195657	ENSMUSG00000050144	Slc25a44	protein_coding
chr3	-	214422	229060	4	214422,219909,224422,228649	216818,220036,225059,229060	ENSMUST00000057935	ENSMUSG00000050144	Slc25a44	protein_coding
chr3	+	232857	233316	1	232857	233316	ENSMUST00000199370	ENSMUSG00000106568	Gm42814	processed_pseudogene
chr3	-	239880	259662	15	239880,241724,242104,242364,244619,251912,253601,253909,254432,255266,255609,255941,256892,258600,259471	241173,241821,242261,242482,244799,252062,253773,254033,254548,255371,255707,256003,257052,258769,259662	ENSMUST00000029700	ENSMUSG00000028064	Sema4a	protein_coding
chr3	-	239883	245060	5	239883,241724,242104,242364,244619	241173,241821,242261,242482,245060	ENSMUST00000156108	ENSMUSG00000028064	Sema4a	protein_coding
